dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2008001669_04,,1601,Bill & Melinda Gates Foundation,https://www.oecd-ilibrary.org/sites/da5658fd-en/index.html?itemId=/content/component/da5658fd-en,1,Bill & Melinda Gates Foundation,https://www.gatesfoundation.org/,https://www.gatesfoundation.org/about/committed-grants,International Water Management Institute,Short: INTERNATIONAL WATER MANAGEMENT INSTITUTE Long: to create and disseminate a portfolio of promising technologies/interventions that can be deployed in support of agrarian poverty reduction for smallholders,OPP50887,Burkina Faso,2008,1887543.1,"USD, constant 2021",2009,3,287,10003,South of Sahara,10016,LDCs,30,Private Development Finance,6,30,110,C01,0,.36154801,0,0,.45237401,0,,,,,,,,,,,,,302,0,.36154801,,,INTERNATIONAL WATER MANAGEMENT INSTITUTE,31140,Agricultural water resources,311,III.1.a. Agriculture,47075,International Water Management Institute,International Water Management Institute,47000,Burkina Faso,,,2008-11-18,2012-09-14,to create and disseminate a portfolio of promising technologies/interventions that can be deployed in support of agrarian poverty reduction for smallholders,,,,,,,,,,,,,,,,,,,2008-11-19,,,,,,,,,,,,,,,,CRS 2009 data,29398272000,0,0,0,1,0,1,0,625761920,1
CRS,2021015531_01,,1601,Bill & Melinda Gates Foundation,https://www.oecd-ilibrary.org/sites/da5658fd-en/index.html?itemId=/content/component/da5658fd-en,1,Bill & Melinda Gates Foundation,https://www.gatesfoundation.org/,https://www.gatesfoundation.org/about/committed-grants,Prioritization of climate-smart water management practices,"Short: PRIORITIZATION OF CLIMATE-SMART WATER MANAGEMENT PRACTICES Long: to make recommendations for strengthening water management planning tools based on intervention evidence, stakeholder needs, and innovations in modeling and datasets",INV-029027,Ethiopia,2021,1302761,"USD, constant 2021",2021,1,238,10003,South of Sahara,10016,LDCs,30,Private Development Finance,6,30,110,C01,1.302761,1.302761,,1.302761,1.302761,,,,,,,,,,,,,,302,1.302761,1.302761,,,PRIORITIZATION OF CLIMATE-SMART WATER MANAGEMENT PRACTICES,31140,Agricultural water resources,311,III.1.a. Agriculture,47075,International Water Management Institute,International Water Management Institute,51000,Ethiopia,,,2021-10-14,2023-04-30,"to make recommendations for strengthening water management planning tools based on intervention evidence, stakeholder needs, and innovations in modeling and datasets",,,1,0,0,,0,0,0,,,,,,0,0,2,0,2021-10-14,,,,,,,,,,,,,,,,CRS 2021 data,85043159040,0,0,0,1,0,1,1.302761,1119962624,0
CRS,2022016631_01,,1601,Bill & Melinda Gates Foundation,https://www.oecd-ilibrary.org/sites/da5658fd-en/index.html?itemId=/content/component/da5658fd-en,1,Bill & Melinda Gates Foundation,https://www.gatesfoundation.org/,https://www.gatesfoundation.org/about/committed-grants,Livestock water source monitoring and risk management system,Short: LIVESTOCK WATER SOURCE MONITORING AND RISK MANAGEMENT SYSTEM Long: to refine and apply a water source monitoring system for the Ethiopian Ministry of Agriculture to make decisions and disseminate daily information improving pastoral community resilience to drought,INV-042994,Ethiopia,2022,1834055,"USD, constant 2021",2022,1,238,10003,South of Sahara,10016,LDCs,30,Private Development Finance,6,30,110,C01,1.9607559,.70043403,,1.8340549,.655173,,,,,,,,,,,,,,302,1.9607559,.70043403,,,LIVESTOCK WATER SOURCE MONITORING AND RISK MANAGEMENT SYSTEM,31140,Agricultural water resources,311,III.1.a. Agriculture,47017,International Centre for Tropical Agriculture,International Center for Tropical Agriculture,51000,Ethiopia,,,2022-09-15,2024-10-31,to refine and apply a water source monitoring system for the Ethiopian Ministry of Agriculture to make decisions and disseminate daily information improving pastoral community resilience to drought,,,1,0,0,,0,0,0,,,,,,0,0,2,0,2022-09-15,,,,,,,,,,,,,,,,CRS 2022 data,85043159040,0,0,0,1,0,1,1.8340549,1119962624,0
CRS,2018010618_01,,1601,Bill & Melinda Gates Foundation,https://www.oecd-ilibrary.org/sites/da5658fd-en/index.html?itemId=/content/component/da5658fd-en,1,Bill & Melinda Gates Foundation,https://www.gatesfoundation.org/,https://www.gatesfoundation.org/about/committed-grants,"Strengthening capacity of the Ministry of Water, Irrigation, and Electricity","Short: UNITED NATIONS OFFICE FOR PROJECT SERVICES, GENEVA Long: to enhance the capacity of the Ministry of Water, Irrigation, and Electricity to deliver against GTP II priorities of developing irrigation for smallholder farmers through efficient ground, surface and rain water management",OPP1199793,Ethiopia,2018,828378,"USD, constant 2021",2018,1,238,10003,South of Sahara,10016,LDCs,30,Private Development Finance,6,30,110,C01,.76876497,.50517702,0,.82837802,.54435003,0,,,,,,,,,,,,,302,.76876497,.50517702,,,"UNITED NATIONS OFFICE FOR PROJECT SERVICES, GENEVA",31140,Agricultural water resources,311,III.1.a. Agriculture,41000,"United Nations (UN) agency, fund or commission","United Nations Office for Project Services, Geneva",41000,Ethiopia,,,2018-10-19,2020-08-31,"to enhance the capacity of the Ministry of Water, Irrigation, and Electricity to deliver against GTP II priorities of developing irrigation for smallholder farmers through efficient ground, surface and rain water management",,,0,0,0,0,0,0,0,,,,,,0,0,0,0,2018-10-19,,,,,,,,,,,,,,,,CRS 2018 data,85043159040,1,1,0,1,1,1,.82837802,1119962624,1
CRS,2011000183_02,,1601,Bill & Melinda Gates Foundation,https://www.oecd-ilibrary.org/sites/da5658fd-en/index.html?itemId=/content/component/da5658fd-en,1,Bill & Melinda Gates Foundation,https://www.gatesfoundation.org/,https://www.gatesfoundation.org/about/committed-grants,International Development Enterprises,"Short: INTERNATIONAL DEVELOPMENT ENTERPRISES Long: to increase smallholder farmers' income through micro-irrigation and related interventions in Ethiopia, Zambia, and Ghana",OPP1009638,Ghana,2011,6151287,"USD, constant 2021",2011,1,241,10003,South of Sahara,10018,LMICs,30,Private Development Finance,6,30,110,C01,.85815799,.31709599,0,1.039392,.38406301,0,,,,,,,,,,,,,302,.85815799,.31709599,,,INTERNATIONAL DEVELOPMENT ENTERPRISES,31140,Agricultural water resources,311,III.1.a. Agriculture,22000,Donor country-based NGO,Donor Country-Based NGO,22000,Ghana,,,2011-01-06,2014-04-30,"to increase smallholder farmers' income through micro-irrigation and related interventions in Ethiopia, Zambia, and Ghana",,,,,,,,,,,,,,,,,,,2011-01-06,,,,,,,,,,,,,,,,CRS 2011 data,35949277184,0,1,0,1,1,1,1.039392,319319552,1
CRS,2013004305_01,,1601,Bill & Melinda Gates Foundation,https://www.oecd-ilibrary.org/sites/da5658fd-en/index.html?itemId=/content/component/da5658fd-en,1,Bill & Melinda Gates Foundation,https://www.gatesfoundation.org/,https://www.gatesfoundation.org/about/committed-grants,Mennonite Economic Development Associates,"Short: MENNONITE ECONOMIC DEVELOPMENT ASSOCIATES Long: to promote dry season cultivation in small farms in Northern Ghana by field-testing different models of water catchment, storage and irrigation systems, and performing cost-benefit analyses",OPP1097456,Ghana,2013,116849,"USD, constant 2021",2013,1,241,10003,South of Sahara,10018,LMICs,30,Private Development Finance,6,30,110,C01,.1,.1,0,.116849,.116849,0,,,,,,,,,,,,,302,.1,.1,,,MENNONITE ECONOMIC DEVELOPMENT ASSOCIATES,31140,Agricultural water resources,311,III.1.a. Agriculture,22000,Donor country-based NGO,Donor Country-Based NGO,22000,Ghana,,,2013-10-21,2015-04-30,"to promote dry season cultivation in small farms in Northern Ghana by field-testing different models of water catchment, storage and irrigation systems, and performing cost-benefit analyses",,,,,,,,,,,,,,,,,,,2013-10-21,,,,,,,,,,,,,,,,CRS 2013 data,35949277184,0,1,0,1,1,1,.116849,319319552,1
CRS,2022016706_01,,1601,Bill & Melinda Gates Foundation,https://www.oecd-ilibrary.org/sites/da5658fd-en/index.html?itemId=/content/component/da5658fd-en,1,Bill & Melinda Gates Foundation,https://www.gatesfoundation.org/,https://www.gatesfoundation.org/about/committed-grants,Catalyzing Women-owned and managed Solar Irrigation Enterprises in Bihar,"Short: CATALYZING WOMEN-OWNED AND MANAGED SOLAR IRRIGATION ENTERPRISES IN BIHAR Long: to catalyze the promotion of women-owned solar irrigation systems to promote cropping intensity of small and marginal women producers in partnerships with cluster level federations of JEEViKA, Bihar",INV-049500,India,2022,701548,"USD, constant 2021",2022,1,645,10009,South & Central Asia,10018,LMICs,30,Private Development Finance,6,30,110,C01,.375007,.15000001,,.35077399,.14030699,,,,,,,,,,,,,,302,.375007,.15000001,,,CATALYZING WOMEN-OWNED AND MANAGED SOLAR IRRIGATION ENTERPRISES IN BIHAR,15170,"Women's rights organisations and movements, and government institutions",151,I.5.a. Government & Civil Society-general,23000,Developing country-based NGO,Aga Khan Rural Support Programme (India),23000,India,,,2022-10-11,2025-09-30,"to catalyze the promotion of women-owned solar irrigation systems to promote cropping intensity of small and marginal women producers in partnerships with cluster level federations of JEEViKA, Bihar",,,2,0,0,,0,0,0,,,,,,0,0,0,0,2022-10-11,,,,,,,,,,,,,,,,CRS 2022 data,257907179520,1,1,1,0,1,1,.35077399,8654613504,1
CRS,2007001535_02,,1601,Bill & Melinda Gates Foundation,https://www.oecd-ilibrary.org/sites/da5658fd-en/index.html?itemId=/content/component/da5658fd-en,1,Bill & Melinda Gates Foundation,https://www.gatesfoundation.org/,https://www.gatesfoundation.org/about/committed-grants,International Development Enterprises,"Short: INTERNATIONAL DEVELOPMENT ENTERPRISES Long: to improve smallholder farmers access to affordable, efficient irrigation technologies",OPP48829,India,2007,0,"USD, constant 2021",2009,3,645,10009,South & Central Asia,10018,LMICs,30,Private Development Finance,6,30,110,C01,0,5.8381791,0,0,7.3048081,0,,,,,,,,,,,,,302,0,5.8381791,,,INTERNATIONAL DEVELOPMENT ENTERPRISES,31140,Agricultural water resources,311,III.1.a. Agriculture,22000,Donor country-based NGO,Donor Country-Based NGO,22000,India,,,2007-11-01,2011-10-31,"to improve smallholder farmers access to affordable, efficient irrigation technologies",,,,,,,,,,,,,,,,,,,2007-11-09,,,,,,,,,,,,,,,,CRS 2009 data,257907179520,0,1,0,1,1,1,0,8654613504,1
CRS,2009002091,,1601,Bill & Melinda Gates Foundation,https://www.oecd-ilibrary.org/sites/da5658fd-en/index.html?itemId=/content/component/da5658fd-en,1,Bill & Melinda Gates Foundation,https://www.gatesfoundation.org/,https://www.gatesfoundation.org/about/committed-grants,Samaj Pragati Sahayog,Short: SAMAJ PRAGATI SAHAYOG Long: to build understanding of watershed issues critical to rain fed agriculture and the livelihoods of small scale farmers in India,OPPGD610,India,2009,187682,"USD, constant 2021",2009,1,645,10009,South & Central Asia,10018,LMICs,30,Private Development Finance,6,30,110,C01,.15000001,.15000001,0,.187682,.187682,0,,,,,,,,,,,,,302,.15000001,.15000001,,,SAMAJ PRAGATI SAHAYOG,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,Recipient Government,12000,India,,,2009-06-16,2010-12-14,to build understanding of watershed issues critical to rain fed agriculture and the livelihoods of small scale farmers in India,,,,,,,,,,,,,,,,,,,2009-06-16,,,,,,,,,,,,,,,,CRS 2009 data,257907179520,0,0,0,1,0,1,.187682,8654613504,0
CRS,2009001434_04,,1601,Bill & Melinda Gates Foundation,https://www.oecd-ilibrary.org/sites/da5658fd-en/index.html?itemId=/content/component/da5658fd-en,1,Bill & Melinda Gates Foundation,https://www.gatesfoundation.org/,https://www.gatesfoundation.org/about/committed-grants,International Development Enterprises,"Short: INTERNATIONAL DEVELOPMENT ENTERPRISES Long: to develop small-plot water technologies, technology markets, and connect farmers to fruit and vegetable markets in Ethiopia, Zambia, Nepal, and Myanmar",OPP45235,Nepal,2009,1000972.1,"USD, constant 2021",2009,1,660,10009,South & Central Asia,10016,LDCs,30,Private Development Finance,6,30,110,C01,.2,.1,0,.25024301,.125121,0,,,,,,,,,,,,,302,.2,.1,,,INTERNATIONAL DEVELOPMENT ENTERPRISES,31140,Agricultural water resources,311,III.1.a. Agriculture,22000,Donor country-based NGO,Donor Country-Based NGO,22000,Nepal,,,2006-11-01,2010-12-31,"to develop small-plot water technologies, technology markets, and connect farmers to fruit and vegetable markets in Ethiopia, Zambia, Nepal, and Myanmar",,,,,,,,,,,,,,,,,,,2009-06-17,,,,,,,,,,,,,,,,CRS 2009 data,27573569536,0,0,0,1,0,1,.25024301,595439424,1
