dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2019500112,,1,Austria,https://www.oecd-ilibrary.org/sites/bd516a04-en/index.html?itemId=/content/component/bd516a04-en,8,Austrian Development Agency,https://www.entwicklung.at/en/,https://www.entwicklung.at/en/projects,"Minimum Environmental Flow for Hydropower Projects in Bhutan, Final Phase","Short: MINIMUM ENVIRONMENTAL FLOW FOR HYDROPOWER PROJECTS IN BHUTAN, FINAL PHASE Long: The overall objective of the project is to minimize the negative impact on the environment from developmental activities such as hydropower plants. The project aims to consolidate achievements made in the previous phase by further  institutionalizing the environmental flow (E-Flow) utility beyond run-of-the-river hydropower plants development, which involves hydropower peaking, abstraction and diversion of natural watercourses such as for drinking and irrigation. In  addition, the project will integrate the study and analysis of E-Flows into the curriculum of educational institutes and establish robust institutional capacities. Thereby the project will contribute to reducing the negative impacts of  development activities on the ecological integrity of the aquatic ecosystems and river corridors. It will provide important insights and build capacities to better strike the delicate balance between economic development and generating  revenue on the one hand and ensuring minimal effects to the country's environment on the other hand.",2766-01/2019,Bhutan,2019,622790,"USD, constant 2021",2019,1,630,10009,South & Central Asia,10016,LDCs,11,ODA Grants,1,10,110,C01,.56392002,.22388899,0,.62278998,.247262,0,,,.56392002,,0,.62278998,,0,,,,,918,.50375003,.2,.2,.22388899,"MINIMUM ENVIRONMENTAL FLOW FOR HYDROPOWER PROJECTS IN BHUTAN, FINAL PHASE",41010,Environmental policy and administrative management,410,IV.1. General Environment Protection,12000,Recipient Government,"GNHC, RGoB",12000,,,,2019-11-01,2022-04-30,"The overall objective of the project is to minimize the negative impact on the environment from developmental activities such as hydropower plants. The project aims to consolidate achievements made in the previous phase by further  institutionalizing the environmental flow (E-Flow) utility beyond run-of-the-river hydropower plants development, which involves hydropower peaking, abstraction and diversion of natural watercourses such as for drinking and irrigation. In  addition, the project will integrate the study and analysis of E-Flows into the curriculum of educational institutes and establish robust institutional capacities. Thereby the project will contribute to reducing the negative impacts of  development activities on the ecological integrity of the aquatic ecosystems and river corridors. It will provide important insights and build capacities to better strike the delicate balance between economic development and generating  revenue on the one hand and ensuring minimal effects to the country's environment on the other hand.",,,0,2,0,,0,1,,0,1,1,,,2,1,1,1,2019-11-19,,,,,,,,,,,,,,,,CRS 2019 data,2855839232,0,1,0,0,1,1,.62278998,43121436,1
CRS,2012828123,,1,Austria,https://www.oecd-ilibrary.org/sites/bd516a04-en/index.html?itemId=/content/component/bd516a04-en,6,"Provincial governments, local communities",,,Irrigation project in Chunavi,Short: IRRIGATION PROJECT IN CHUNAVI Long: Bewässerungsprojekt in Chunavi,LÄ-VBG03/2012,Bolivia,2012,25114,"USD, constant 2021",2012,8,428,10006,South America,10018,LMICs,11,ODA Grants,1,10,110,C01,.023135999,.023135999,0,.025114,.025114,0,,,.023135999,0,0,.025114,0,0,,,,,918,.017999999,.017999999,,,IRRIGATION PROJECT IN CHUNAVI,14021,Water supply - large systems,140,I.4. Water Supply & Sanitation,11000,Donor Government,Marktgemeinde Götzis,11000,,,,2012-01-01,2012-12-31,Bewässerungsprojekt in Chunavi,,,0,0,0,,,,,,,,,,,,,,2012-01-01,,,,,,,,,,,,,,,,CRS 2012 data,21974071296,1,0,1,0,1,1,.025114,655347456,0
CRS,2021688060,,1,Austria,https://www.oecd-ilibrary.org/sites/bd516a04-en/index.html?itemId=/content/component/bd516a04-en,6,"Provincial governments, local communities",,,Construction of a pedestrian path and an irrigation system,Short: CONSTRUCTION OF A PEDESTRIAN PATH AND AN IRRIGATION SYSTEM Long: Creation of work through infrastructure measures and irrigation,PrsE-80301-15,Bolivia,2021,11826,"USD, constant 2021",2021,8,428,10006,South America,10018,LMICs,11,ODA Grants,1,10,110,C01,.011826,.011826,0,.011826,.011826,0,,,.011826,,0,.011826,,0,,,,,918,.0099999998,.0099999998,.0099999998,.011826,CONSTRUCTION OF A PEDESTRIAN PATH AND AN IRRIGATION SYSTEM,16020,Employment creation,160,I.6. Other Social Infrastructure & Services,11000,Donor Government,Diverse Gemeinden Vorarlberg,11000,,,,2021-11-01,2022-05-30,Creation of work through infrastructure measures and irrigation,,,0,0,0,,0,0,,0,,,1,,0,0,0,0,2021-11-08,,,,,,,,,,,,,,,,CRS 2021 data,21974071296,1,1,1,0,1,1,.011826,655347456,0
CRS,2012500140,,1,Austria,https://www.oecd-ilibrary.org/sites/bd516a04-en/index.html?itemId=/content/component/bd516a04-en,8,Austrian Development Agency,https://www.entwicklung.at/en/,https://www.entwicklung.at/en/projects,Strengthening resilience and food security for rural population in Burkina Faso,Short: STRENGTHENING RESILIENCE AND FOOD SECURITY FOR RURAL POPULATION IN BURKINA FASO Long: Stärkung von Resilienz und Ernährungssicherheit der ländlichen Bevölkerung in Burkina Faso,2710-00/2012,Burkina Faso,2012,2437625,"USD, constant 2021",2012,1,287,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,B03,2.245672,2.245672,0,2.4376249,2.4376249,0,,,2.245672,0,0,2.4376249,0,0,,,,,918,1.747133,1.747133,,,STRENGTHENING RESILIENCE AND FOOD SECURITY FOR RURAL POPULATION IN BURKINA FASO,31140,Agricultural water resources,311,III.1.a. Agriculture,41301,Food and Agricultural Organisation,FAO,41000,,,,2012-12-01,2014-06-30,Stärkung von Resilienz und Ernährungssicherheit der ländlichen Bevölkerung in Burkina Faso,,,0,1,0,,,,,,,,,,,,1,1,2012-12-01,,,,,,,,,,,,,,,,CRS 2012 data,29398272000,0,0,0,1,0,1,2.4376249,625761920,1
CRS,2015500248,,1,Austria,https://www.oecd-ilibrary.org/sites/bd516a04-en/index.html?itemId=/content/component/bd516a04-en,8,Austrian Development Agency,https://www.entwicklung.at/en/,https://www.entwicklung.at/en/projects,Promotion of drip irrigation in Burkina Faso (PPIG),Short: PROMOTION OF DRIP IRRIGATION IN BURKINA FASO (PPIG) Long: Projet de promotion de l irrigation goutte à goutte (PPIG),2806-00/2015,Burkina Faso,2015,2568539,"USD, constant 2021",2015,1,287,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,C01,2.167769,.66555703,0,2.5685389,.78860301,0,,,2.167769,,0,2.5685389,,0,,,,,918,1.954244,.60000002,.60000002,.66555703,PROMOTION OF DRIP IRRIGATION IN BURKINA FASO (PPIG),31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,Ministère de l'économie et des finances,12000,"Balé, Banwa, Kossi, Mouhoun, Nayala, Sourou, Yatenga, Sanguié, Boulkiemdé, Houet",,,2015-12-01,2018-11-30,Projet de promotion de l irrigation goutte à goutte (PPIG),,,1,2,0,0,0,,,,1,,,,0,0,0,2,2015-12-01,,,,,,,,,,,,,,,,CRS 2015 data,29398272000,1,1,1,1,1,1,2.5685389,625761920,1
CRS,2018500060,,1,Austria,https://www.oecd-ilibrary.org/sites/bd516a04-en/index.html?itemId=/content/component/bd516a04-en,8,Austrian Development Agency,https://www.entwicklung.at/en/,https://www.entwicklung.at/en/projects,Technical Assistance for the project Promotion of drip irrigation in Burkina Faso (PPIG),"Short: TECHNICAL ASSISTANCE FOR THE PROJECT PROMOTION OF DRIP IRRIGATION IN BURKINA FASO (PPIG) Long: The aim of the technical assistance is to support the coordination team of the project  promotion of drip irrigation (PPIG)  in Burkina Faso. The team is located in the General Directorate for Hydraulic Engineering and Irrigation (Direction  Générale des Aménagements Hydrauliques et du Développement de l'Irigation, DGAHDI) of the Burkinian Ministry of Agriculture and Water.",2806-00/2017,Burkina Faso,2018,62650.004,"USD, constant 2021",2018,1,287,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,D02,.058908001,.023562999,,.062650003,.02506,,,,.058908001,,0,.062650003,,0,,,,,918,.049913,.019965,.019965,.023562999,TECHNICAL ASSISTANCE FOR THE PROJECT PROMOTION OF DRIP IRRIGATION IN BURKINA FASO (PPIG),31140,Agricultural water resources,311,III.1.a. Agriculture,62000,Private sector in recipient country,NITCHEU NTEKAM Martial,62000,,,,2018-07-01,2019-04-30,"The aim of the technical assistance is to support the coordination team of the project  promotion of drip irrigation (PPIG)  in Burkina Faso. The team is located in the General Directorate for Hydraulic Engineering and Irrigation (Direction  Générale des Aménagements Hydrauliques et du Développement de l'Irigation, DGAHDI) of the Burkinian Ministry of Agriculture and Water.",,,0,0,0,,,,,,1,,,,,,,,2018-06-27,,,,,,,,,,,,,,,,CRS 2018 data,29398272000,1,1,1,1,1,1,.062650003,625761920,1
CRS,2019500117,,1,Austria,https://www.oecd-ilibrary.org/sites/bd516a04-en/index.html?itemId=/content/component/bd516a04-en,8,Austrian Development Agency,https://www.entwicklung.at/en/,https://www.entwicklung.at/en/projects,Project for local irrigation and agricultural resilience in Burkina Faso (PIRA-BF),"Short: PROJECT FOR LOCAL IRRIGATION AND AGRICULTURAL RESILIENCE IN BURKINA FASO (PIRA-BF) Long: The overall objective is to contribute to achieving food security and reducing the incidence of poverty, focusing on increasing women's socio-economic empowerment in the intervention areas.",2806-00/2019,Burkina Faso,2019,2454073,"USD, constant 2021",2019,1,287,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,C01,2.2220981,1.3993061,0,2.454073,1.545386,0,,,2.2220981,,0,2.454073,,0,,,,,918,1.985,1.25,1.25,1.3993061,PROJECT FOR LOCAL IRRIGATION AND AGRICULTURAL RESILIENCE IN BURKINA FASO (PIRA-BF),31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,MEF - Burkina Faso,12000,"Centre-Ouest, Nord, Boucle de Mouhoun, Hauts-Bassins, Cascades, Centre",,,2019-12-15,2022-12-14,"The overall objective is to contribute to achieving food security and reducing the incidence of poverty, focusing on increasing women's socio-economic empowerment in the intervention areas.",,,2,1,0,0,0,0,,0,1,,,,0,0,1,1,2019-11-29,,,,,,,,,,,,,,,,CRS 2019 data,29398272000,1,0,1,1,1,1,2.454073,625761920,1
CRS,2016678032,,1,Austria,https://www.oecd-ilibrary.org/sites/bd516a04-en/index.html?itemId=/content/component/bd516a04-en,6,"Provincial governments, local communities",,,Contribution to the purchase of water pumps for vegetable cultivation,Short: CONTRIBUTION TO THE PURCHASE OF WATER PUMPS FOR VEGETABLE CULTIVATION Long: Contribution to the purchase of water pumps for vegetable cultivation,3141/17/2016,Burkina Faso,2016,12905,"USD, constant 2021",2016,8,287,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,C01,.011058,.011058,0,.012905,.012905,0,,,.011058,,,.012905,,,,,,,918,.0099999998,.0099999998,.0099999998,.011058,CONTRIBUTION TO THE PURCHASE OF WATER PUMPS FOR VEGETABLE CULTIVATION,31140,Agricultural water resources,311,III.1.a. Agriculture,22000,Donor country-based NGO,Verein Sahel-Tirol,22000,,,,2016-01-01,2016-12-31,Contribution to the purchase of water pumps for vegetable cultivation,,,0,0,0,,0,,,,,,1,,0,0,0,0,2016-01-01,,,,,,,,0,0,0,,,,,,CRS 2016 data,29398272000,0,0,0,1,0,1,.012905,625761920,0
CRS,2018698008,,1,Austria,https://www.oecd-ilibrary.org/sites/bd516a04-en/index.html?itemId=/content/component/bd516a04-en,6,"Provincial governments, local communities",,,Water means life / Burkina Faso,"Short: WATER MEANS LIFE / BURKINA FASO Long: The aim of the project is to sustainably improve the living conditions of the people dwelling in the outskirts of the city and to ensure long-term water supply. For this purpose, a water reservoir and a well will be built. In order to involve the  local population, a water committee will be set up whose members will be responsible for the maintenance of the technical facilities in the coming years. The implementation of hygiene training will also improve people's overall health. In  addition to supplying the population with drinking water, part of the water will also be used for irrigation of nearby agricultural areas. With the additional water, the cultivation of vegetables in the region can be intensified and the  nutritional situation improved. With the new well, the women will be relieved, as  long marches to or long waiting times at remote waterholes are eliminated.",351747-2018,Burkina Faso,2018,37656,"USD, constant 2021",2018,8,287,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,C01,.035406999,.035406999,,.037656002,.037656002,,,,.035406999,,,.037656002,,,,,,,918,.029999999,.029999999,.029999999,.035406999,WATER MEANS LIFE / BURKINA FASO,14031,Basic drinking water supply,140,I.4. Water Supply & Sanitation,22000,Donor country-based NGO,ÖJAB,22000,,,,2018-01-01,2018-12-31,"The aim of the project is to sustainably improve the living conditions of the people dwelling in the outskirts of the city and to ensure long-term water supply. For this purpose, a water reservoir and a well will be built. In order to involve the  local population, a water committee will be set up whose members will be responsible for the maintenance of the technical facilities in the coming years. The implementation of hygiene training will also improve people's overall health. In  addition to supplying the population with drinking water, part of the water will also be used for irrigation of nearby agricultural areas. With the additional water, the cultivation of vegetables in the region can be intensified and the  nutritional situation improved. With the new well, the women will be relieved, as  long marches to or long waiting times at remote waterholes are eliminated.",,,1,1,0,,0,0,,,,,,,0,0,0,0,2018-01-01,,,,,,,,,,,,,,,,CRS 2018 data,29398272000,0,1,0,0,1,1,.037656002,625761920,0
CRS,2021638004,,1,Austria,https://www.oecd-ilibrary.org/sites/bd516a04-en/index.html?itemId=/content/component/bd516a04-en,6,"Provincial governments, local communities",,,Establishment of a solar irrigation system,Short: ESTABLISHMENT OF A SOLAR IRRIGATION SYSTEM Long: Establishment of a solar irrigation system including training.,F1-S-971/455-2021,Burkina Faso,2021,5676,"USD, constant 2021",2021,1,287,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,C01,.0056759999,0,0,.0056759999,0,0,,,.0056759999,,0,.0056759999,,0,,,,,918,.0048000002,0,,,ESTABLISHMENT OF A SOLAR IRRIGATION SYSTEM,14030,Basic drinking water supply and basic sanitation,140,I.4. Water Supply & Sanitation,22000,Donor country-based NGO,ÖJAB,22000,Hauts-Bassins,,,2021-04-01,2023-10-31,Establishment of a solar irrigation system including training.,,,0,2,0,,0,0,,0,,,1,,0,2,1,1,2021-12-20,,,,,,,,,,,,,,,,CRS 2021 data,29398272000,1,1,1,0,1,1,.0056759999,625761920,0
