dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2016000077,,69,Slovak Republic,https://www.oecd-ilibrary.org/sites/77bf5d3c-en/index.html?itemId=/content/component/77bf5d3c-en,2,Slovak Agency for International Deve (SAMRS),https://slovakaid.sk/en/samrs/,,Monitoring and evaluation of the impact of drought on water protection and its rational use in Georgia,"Short: MONITORING AND EVALUATION OF THE IMPACT OF DROUGHT ON WATER PROTECTION AND ITS RATIONAL USE IN GEORGIA Long: Impact of climate change on the weather conditions in Caucasus including Georgia has been recognized as one of the significant feature. Floods and droughts are coming hand by hand and causing damages on the economy and human beings properties. Based on the data from World Bank study more than 6 % GDP are economic costs in term of lost agricultural production during the drought period per years. Therefore, the government and communities have to take step to mitigate the consequences on the food insecurity, to decrease the impact on the poorest segment of population. It is estimated that about 44 % of crop-land is depending on irrigation for reliable production. One of the significant drought management tool was define monitoring and assessment of drought episodes in sense of defining meteorological, hydrological and agricultural droughts. Furthermore, it is envisage to establish the functional organizational structure to tackle with droughts and to mitigate their damages. There is not sufficient monitoring, assessment drought and early warning system established in Georgia. Based on this fact, the main objective of this project is defined as â€žImproving knowledge on the drought impact on the water resources and their protection and sustainable useâ€œ.",SAMRS/2016/VP/1/6,Georgia,2016,116324,"USD, constant 2021",2016,1,612,10009,South & Central Asia,10019,UMICs,11,ODA Grants,1,10,110,C01,0,0,0,0,0,0,,,,,,,,,0,0,0,0,302,0,0,,,MONITORING AND EVALUATION OF THE IMPACT OF DROUGHT ON WATER PROTECTION AND ITS RATIONAL USE IN GEORGIA,14050,Waste management/disposal,140,I.4. Water Supply & Sanitation,11003,Public corporations,Public corporations,11000,GruzÃ­nsko,,,2017-01-01,2018-06-30,"Impact of climate change on the weather conditions in Caucasus including Georgia has been recognized as one of the significant feature. Floods and droughts are coming hand by hand and causing damages on the economy and human beings properties. Based on the data from World Bank study more than 6 % GDP are economic costs in term of lost agricultural production during the drought period per years. Therefore, the government and communities have to take step to mitigate the consequences on the food insecurity, to decrease the impact on the poorest segment of population. It is estimated that about 44 % of crop-land is depending on irrigation for reliable production. One of the significant drought management tool was define monitoring and assessment of drought episodes in sense of defining meteorological, hydrological and agricultural droughts. Furthermore, it is envisage to establish the functional organizational structure to tackle with droughts and to mitigate their damages. There is not sufficient monitoring, assessment drought and early warning system established in Georgia. Based on this fact, the main objective of this project is defined as â€žImproving knowledge on the drought impact on the water resources and their protection and sustainable useâ€œ.",,,0,2,0,0,0,,,,1,,,,1,0,1,0,2016-12-29,,,,,,,,,,,,,,,,CRS 2016 data,26339817472,0,1,0,0,1,1,0,196800912,1
CRS,2018000184,,69,Slovak Republic,https://www.oecd-ilibrary.org/sites/77bf5d3c-en/index.html?itemId=/content/component/77bf5d3c-en,2,Slovak Agency for International Deve (SAMRS),https://slovakaid.sk/en/samrs/,,The use of superabsorbent polymers,"Short: THE USE OF SUPERABSORBENT POLYMERS Long: Georgia is generally regarded as a country with abundant water resources and sufficient rainfall. However, these are distributed unevenly from a regional and time perspective and cannot cover the need for water for agriculture, which is thus forced to consume a significant part of the drinking water supply The aim of the proposed project is to verify the possibility of increasing the volume of drinking water in better quality for the population by saving water consumption and maximizing the use of water consumed in agriculture. The proposed solution is to use Aquaholder™ superabsorbent polymers developed for agriculture that are capable of absorbing large quantities of water and subsequently gradually release them into the root system of the plants in the time of drought. Absorbent use reduces the evaporation of water and prevents it from penetrating into groundwater, thereby reducing its consumption considerably. Based on previous experiments, we have shown that the same yields can be achieved by using absorbents with almost 50% water savings (or double the irrigation intervals). Absorbents also exhibit properties of retaining pesticides and fertilizers. They are potentially able to contain these substances and reduce their penetration into the groundwater, which could result in increased water protection from chemical contamination. The possibility of applying Aquaholder™ and transfer of scientific results into real life (meanwhile awarded in the innovative EU Horizon 2020 grant program and supported by Agro and Enviro Ministries) will be verified in cooperation with the renowned local partner Scientific-Research Center of Agriculture.",SAMRS/2018/VP/1/9,Georgia,2018,127038,"USD, constant 2021",2018,1,612,10009,South & Central Asia,10019,UMICs,11,ODA Grants,1,10,110,C01,.11802,0,0,.127038,0,0,,,0,0,.11802,0,0,.127038,,.097429998,,,302,.11802,0,,,THE USE OF SUPERABSORBENT POLYMERS,31140,Agricultural water resources,311,III.1.a. Agriculture,60000,Private Sector Institutions,Private sector institution,60000,Gruzínsko,,,2018-11-01,2019-10-31,"Georgia is generally regarded as a country with abundant water resources and sufficient rainfall. However, these are distributed unevenly from a regional and time perspective and cannot cover the need for water for agriculture, which is thus forced to consume a significant part of the drinking water supply The aim of the proposed project is to verify the possibility of increasing the volume of drinking water in better quality for the population by saving water consumption and maximizing the use of water consumed in agriculture. The proposed solution is to use Aquaholder™ superabsorbent polymers developed for agriculture that are capable of absorbing large quantities of water and subsequently gradually release them into the root system of the plants in the time of drought. Absorbent use reduces the evaporation of water and prevents it from penetrating into groundwater, thereby reducing its consumption considerably. Based on previous experiments, we have shown that the same yields can be achieved by using absorbents with almost 50% water savings (or double the irrigation intervals). Absorbents also exhibit properties of retaining pesticides and fertilizers. They are potentially able to contain these substances and reduce their penetration into the groundwater, which could result in increased water protection from chemical contamination. The possibility of applying Aquaholder™ and transfer of scientific results into real life (meanwhile awarded in the innovative EU Horizon 2020 grant program and supported by Agro and Enviro Ministries) will be verified in cooperation with the renowned local partner Scientific-Research Center of Agriculture.",,,0,1,0,1,0,0,,,,,1,,1,0,1,0,2018-10-29,,,,,,,,,,,,,,,,CRS 2018 data,26339817472,0,1,0,1,1,1,.127038,196800912,0
CRS,2012000062,,69,Slovak Republic,https://www.oecd-ilibrary.org/sites/77bf5d3c-en/index.html?itemId=/content/component/77bf5d3c-en,2,Slovak Agency for International Deve (SAMRS),https://slovakaid.sk/en/samrs/,,"Source of drinking water from deep wells for the rural communities of Kajiado, Rift Valley","Short: SOURCE OF DRINKING WATER FROM DEEP WELLS FOR THE RURAL COMMUNITIES OF KAJIADO, RIFT VALLEY Long: Project is aimed at supplying of drinking water for local people in the Kajiado District, Rift Valley, Kenya. The region lies in arid area settled mostly by local Massai people. The project activities envisage the drilling and equipping of one deep water well (up to 170 m) and transport of this water to the locals and their cattle. It is expected that the borehole will be situated several kilometres from the site of use. An underground water pipeline will be built up between the borehole and take-off site. Three small concrete constructions will be built-up within the project as well. These include shelter for pump, generator of alternating current and other technology, water tank and watering place for cattle.",SAMRS/2012/01/07,Kenya,2012,0,"USD, constant 2021",2013,3,248,10003,South of Sahara,10018,LMICs,11,ODA Grants,1,10,110,C01,0,.13350999,0,0,.130722,0,,,,,,,,,,,,,302,0,.13350999,,,"SOURCE OF DRINKING WATER FROM DEEP WELLS FOR THE RURAL COMMUNITIES OF KAJIADO, RIFT VALLEY",31140,Agricultural water resources,311,III.1.a. Agriculture,90000,Other,Other,90000,"KeÄ¹Âˆa, Kajiado",,,,2014-09-01,"Project is aimed at supplying of drinking water for local people in the Kajiado District, Rift Valley, Kenya. The region lies in arid area settled mostly by local Massai people. The project activities envisage the drilling and equipping of one deep water well (up to 170 m) and transport of this water to the locals and their cattle. It is expected that the borehole will be situated several kilometres from the site of use. An underground water pipeline will be built up between the borehole and take-off site. Three small concrete constructions will be built-up within the project as well. These include shelter for pump, generator of alternating current and other technology, water tank and watering place for cattle.",,,0,1,0,0,0,,,,,,,,0,0,0,0,2012-04-27,,,,,,,,,,,,,,,,CRS 2013 data,66622406656,0,0,0,1,0,1,0,716938624,0
CRS,2014000235,,69,Slovak Republic,https://www.oecd-ilibrary.org/sites/77bf5d3c-en/index.html?itemId=/content/component/77bf5d3c-en,2,Slovak Agency for International Deve (SAMRS),https://slovakaid.sk/en/samrs/,,Skilled volunteers for Kenya,Short: SKILLED VOLUNTEERS FOR KENYA Long: The project follows three basic objectives - the involvement of volunteers in development activities within the project on agriculture and food security - an agricultural education and building of irrigation system for gardens and fields. Another objective is the capacity bulding of the organization and research of needs in the province Mwingi for the future development projects.,SAMRS/2014/D/1/16,Kenya,2014,9120,"USD, constant 2021",2014,1,248,10003,South of Sahara,10018,LMICs,11,ODA Grants,1,10,110,D01,.0092900004,.0079600001,0,.0091199996,.0078140004,0,,,0,0,.0092900004,0,0,.0091199996,,,,,302,.0092900004,.0079600001,,,SKILLED VOLUNTEERS FOR KENYA,31120,Agricultural development,311,III.1.a. Agriculture,20000,Non-Governmental Organisation (NGO) and Civil Society,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,20000,"KeÅˆa, provincia Mwingi",,,2014-05-20,2015-02-28,The project follows three basic objectives - the involvement of volunteers in development activities within the project on agriculture and food security - an agricultural education and building of irrigation system for gardens and fields. Another objective is the capacity bulding of the organization and research of needs in the province Mwingi for the future development projects.,,,0,0,0,0,,,,,1,,,,0,0,0,0,2014-05-15,,,,,,,,,,,0,,,,,CRS 2014 data,66622406656,0,1,0,0,1,1,.0091199996,716938624,1
CRS,2014000225,,69,Slovak Republic,https://www.oecd-ilibrary.org/sites/77bf5d3c-en/index.html?itemId=/content/component/77bf5d3c-en,2,Slovak Agency for International Deve (SAMRS),https://slovakaid.sk/en/samrs/,,"Enhancing Food Security for Marungu Secondary School, Taita Taveta","Short: ENHANCING FOOD SECURITY FOR MARUNGU SECONDARY SCHOOL, TAITA TAVETA Long: The aim of the project is to secure food security for students via building green house with irrigation and to provide students and community with training and awareness rising.",SAMRS/2014/SG/1/46,Kenya,2014,6508,"USD, constant 2021",2014,1,248,10003,South of Sahara,10018,LMICs,11,ODA Grants,1,10,110,C01,.0066300002,.0053099999,0,.0065080002,.0052129999,0,,,0,0,.0066300002,0,0,.0065080002,,,,,302,.0066300002,.0053099999,,,"ENHANCING FOOD SECURITY FOR MARUNGU SECONDARY SCHOOL, TAITA TAVETA",52010,Food assistance,520,VI.2. Development Food Assistance,20000,Non-Governmental Organisation (NGO) and Civil Society,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,20000,KeÅˆa,,,2014-08-19,2015-03-14,The aim of the project is to secure food security for students via building green house with irrigation and to provide students and community with training and awareness rising.,,,0,0,0,0,,,,,,,,,0,0,0,0,2014-08-19,,,,,,,,,,,0,,,,,CRS 2014 data,66622406656,0,1,0,0,1,1,.0065080002,716938624,1
CRS,2015000145,,69,Slovak Republic,https://www.oecd-ilibrary.org/sites/77bf5d3c-en/index.html?itemId=/content/component/77bf5d3c-en,2,Slovak Agency for International Deve (SAMRS),https://slovakaid.sk/en/samrs/,,Roof water harvesting structures and irrigation schemes for seven youth polytechnics in Nakuru Country,"Short: ROOF WATER HARVESTING STRUCTURES AND IRRIGATION SCHEMES FOR SEVEN YOUTH POLYTECHNICS IN NAKURU COUNTRY Long: The project aims to improve food production and income of seven youth polytechnics in Nakuru Country, by fostering their resilience to drought and enhancing the sustainability of cultivation and productivity of the school gardens.",SAMRS/2015/SG/1/24,Kenya,2015,6531,"USD, constant 2021",2015,1,248,10003,South of Sahara,10018,LMICs,11,ODA Grants,1,10,110,C01,.0055499999,.00333,0,.0065310001,.003918,0,,,.0055499999,0,0,.0065310001,0,0,0,,,0,302,.0055499999,.00333,.00333,.00333,ROOF WATER HARVESTING STRUCTURES AND IRRIGATION SCHEMES FOR SEVEN YOUTH POLYTECHNICS IN NAKURU COUNTRY,14031,Basic drinking water supply,140,I.4. Water Supply & Sanitation,23000,Developing country-based NGO,Developing country-based NGO,23000,KeÅˆa,,,2015-07-20,2016-01-20,"The project aims to improve food production and income of seven youth polytechnics in Nakuru Country, by fostering their resilience to drought and enhancing the sustainability of cultivation and productivity of the school gardens.",,,0,0,0,0,0,,,,,,,,0,0,0,0,2015-07-20,,,,,,,,,,,,,,,,CRS 2015 data,66622406656,1,0,1,0,1,1,.0065310001,716938624,1
CRS,2016000028,,69,Slovak Republic,https://www.oecd-ilibrary.org/sites/77bf5d3c-en/index.html?itemId=/content/component/77bf5d3c-en,2,Slovak Agency for International Deve (SAMRS),https://slovakaid.sk/en/samrs/,,Enhancing food security Kajire and Kasigau Girls,"Short: ENHANCING FOOD SECURITY KAJIRE AND KASIGAU GIRLS Long: The project aims to enhance food security in two schools in Kajire and Kasigau Girls by installing greenhouse, establishing gravity fed drip irrigation, training of students and teachers and establishing of the schools as a center of excellence and training points for local small holder farmer groups.",SAMRS/2016/SG/1/15,Kenya,2016,13122,"USD, constant 2021",2016,1,248,10003,South of Sahara,10018,LMICs,11,ODA Grants,1,10,110,C01,.01106,.0077399998,0,.013122,.0091829998,0,,,0,0,.01106,0,0,.013122,0,0,0,0,302,.01106,.0077399998,.0077399998,.0077399998,ENHANCING FOOD SECURITY KAJIRE AND KASIGAU GIRLS,31120,Agricultural development,311,III.1.a. Agriculture,23000,Developing country-based NGO,Developing country-based NGO,23000,Nairobi,,,2016-09-12,2017-03-13,"The project aims to enhance food security in two schools in Kajire and Kasigau Girls by installing greenhouse, establishing gravity fed drip irrigation, training of students and teachers and establishing of the schools as a center of excellence and training points for local small holder farmer groups.",,,0,0,0,0,0,,,,,,,,0,0,0,0,2016-09-12,,,,,,,,,,,,,,,,CRS 2016 data,66622406656,0,1,0,0,1,1,.013122,716938624,1
CRS,2017000222,,69,Slovak Republic,https://www.oecd-ilibrary.org/sites/77bf5d3c-en/index.html?itemId=/content/component/77bf5d3c-en,2,Slovak Agency for International Deve (SAMRS),https://slovakaid.sk/en/samrs/,,Promoting food security for the rural disadvantaged women through rain water harvesting for small scale irrigation,Short: PROMOTING FOOD SECURITY FOR THE RURAL DISADVANTAGED WOMEN THROUGH RAIN WATER HARVESTING FOR SMALL SCALE IRRIGATION Long: The project aims to alleviate hunger and poverty through construction of small dams to harvest run off ground water for livestock and small scale irrigation.,SAMRS/2017/SG/1/33,Kenya,2017,12867,"USD, constant 2021",2017,1,248,10003,South of Sahara,10018,LMICs,11,ODA Grants,1,10,110,C01,.01119,.0078299996,0,.012867,.0090039996,0,,,.01119,0,0,.012867,0,0,,,,,302,.01119,.0078299996,.0078299996,.0078299996,PROMOTING FOOD SECURITY FOR THE RURAL DISADVANTAGED WOMEN THROUGH RAIN WATER HARVESTING FOR SMALL SCALE IRRIGATION,14020,Water supply and sanitation - large systems,140,I.4. Water Supply & Sanitation,23000,Developing country-based NGO,Developing country-based NGO,23000,Wamunyu,,,2017-08-11,2018-02-11,The project aims to alleviate hunger and poverty through construction of small dams to harvest run off ground water for livestock and small scale irrigation.,,,0,0,0,0,0,,,,,,,,0,0,0,0,2017-08-11,,,,,,,,,,,,,,,,CRS 2017 data,66622406656,1,1,1,0,1,1,.012867,716938624,0
CRS,2021000050,,69,Slovak Republic,https://www.oecd-ilibrary.org/sites/77bf5d3c-en/index.html?itemId=/content/component/77bf5d3c-en,2,Slovak Agency for International Deve (SAMRS),https://slovakaid.sk/en/samrs/,,Extension of the St. Philip Elementary School into a Junior High School - phase 3,"Short: EXTENSION OF THE ST. PHILIP ELEMENTARY SCHOOL INTO A JUNIOR HIGH SCHOOL - PHASE 3 Long: The project proposal aims to improve education process in Kenya in response to the ongoing extensive educational reform in the country. The aim of the project is to increase the amount of young people with quality primary and secondary education – by introducing quality education in agricultural and environmental studies as well as by advancing and completing the construction of a junior high school. The project is designed for 540 pupils of the St. Philip Neri Elementary School who currently do not have any access to agricultural or environmental studies and who also have very limited access to secondary education. If approved and implemented, the project expects launch of secondary school courses for 80 students. As a result, their know-how and skills will be vastly improved which will result in their higher future competitiveness at the labor market (or in case of further university education). Result 1: An elementary school providing quality education including practical and innovative courses of agricultural and environmental studies. A school field with irrigation system will be created to provide ideal opportunities for practical education for 540 students. Courses for grades 1-3 will combine environmental consciousness with agricultural activity. Grades 4-6 will be provided a more detailed overview and practical skills in crops farming. Result 2: Provision of quality and modern secondary education – Junior High School for the elementary school pupils. Local partner will oversee the construction of 4 classes within the elementary school campus designed for the Junior High School. A combination of an elementary school and a junior high school is a necessary precondition based on the recently approved complex educational reform in Kenya. 80 students (40 girls and 40 boys), including at least 10 handicapped students, are expected to enroll in the first year of this inclusive junior high school. The following activities will take place to achieve the planned results: • Foundation of a school field with irrigation system for agricultural and enviromnental studies as well as purchase of necessary equipment for practical education • Recruitment of 2 teachers – one each for agricultural studies and environmental studies • Elaboration of syllabi for agricultural and environmental studies • Innovative courses of sustainable agricultural studies and environmental studies for 540 pupils of the elementary school • Selection process of a construction company for the Junior High School construction • Construction of the Junior High School • Equipment of 4 new classrooms within the Junior High School • Recruitment and selection of the Junior High School teachers • Launch and subsequent provision of educational process for 80 students in the Junior High School Project implementation includes several cross-cutting topics. Project is strongly dedicated to providing equal opportunities for all students and at least 50% of the enrolled students will be girls.",SAMRS/2021/KE/1/1,Kenya,2021,236518,"USD, constant 2021",2021,1,248,10003,South of Sahara,10018,LMICs,11,ODA Grants,1,10,110,C01,.236518,.141911,0,.236518,.141911,0,,,0,0,.236518,0,0,.236518,,0,0,,302,.236518,.141911,.141911,.141911,EXTENSION OF THE ST. PHILIP ELEMENTARY SCHOOL INTO A JUNIOR HIGH SCHOOL - PHASE 3,11320,Upper Secondary Education (modified and includes data from 11322),113,I.1.c. Secondary Education,51000,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think?tank",51000,"Joska, Athi River district, Machakos county, Kenya",,,2021-01-09,2023-06-30,"The project proposal aims to improve education process in Kenya in response to the ongoing extensive educational reform in the country. The aim of the project is to increase the amount of young people with quality primary and secondary education – by introducing quality education in agricultural and environmental studies as well as by advancing and completing the construction of a junior high school. The project is designed for 540 pupils of the St. Philip Neri Elementary School who currently do not have any access to agricultural or environmental studies and who also have very limited access to secondary education. If approved and implemented, the project expects launch of secondary school courses for 80 students. As a result, their know-how and skills will be vastly improved which will result in their higher future competitiveness at the labor market (or in case of further university education). Result 1: An elementary school providing quality education including practical and innovative courses of agricultural and environmental studies. A school field with irrigation system will be created to provide ideal opportunities for practical education for 540 students. Courses for grades 1-3 will combine environmental consciousness with agricultural activity. Grades 4-6 will be provided a more detailed overview and practical skills in crops farming. Result 2: Provision of quality and modern secondary education – Junior High School for the elementary school pupils. Local partner will oversee the construction of 4 classes within the elementary school campus designed for the Junior High School. A combination of an elementary school and a junior high school is a necessary precondition based on the recently approved complex educational reform in Kenya. 80 students (40 girls and 40 boys), including at least 10 handicapped students, are expected to enroll in the first year of this inclusive junior high school. The following activities will take place to achieve the planned results: • Foundation of a school field with irrigation system for agricultural and enviromnental studies as well as purchase of necessary equipment for practical education • Recruitment of 2 teachers – one each for agricultural studies and environmental studies • Elaboration of syllabi for agricultural and environmental studies • Innovative courses of sustainable agricultural studies and environmental studies for 540 pupils of the elementary school • Selection process of a construction company for the Junior High School construction • Construction of the Junior High School • Equipment of 4 new classrooms within the Junior High School • Recruitment and selection of the Junior High School teachers • Launch and subsequent provision of educational process for 80 students in the Junior High School Project implementation includes several cross-cutting topics. Project is strongly dedicated to providing equal opportunities for all students and at least 50% of the enrolled students will be girls.",,,0,0,0,,0,0,0,0,,,,,0,0,0,0,2021-04-08,,,,,,,0,0,0,0,,,,,,CRS 2021 data,66622406656,0,1,0,0,1,1,.236518,716938624,1
CRS,2012000199,,69,Slovak Republic,https://www.oecd-ilibrary.org/sites/77bf5d3c-en/index.html?itemId=/content/component/77bf5d3c-en,2,Slovak Agency for International Deve (SAMRS),https://slovakaid.sk/en/samrs/,,E-Agricultural education at Naura Secondary School,Short: E-AGRICULTURAL EDUCATION AT NAURA SECONDARY SCHOOL Long: The aim of the project is to harvest all roof water and store it together with any available water into a masonry water tank for farm irrigation.,SAMRS/SG/2012/21KE,Kenya,2013,0,"USD, constant 2021",2013,3,248,10003,South of Sahara,10018,LMICs,11,ODA Grants,1,10,110,C01,0,.00181,0,0,.001772,0,,,,,,,,,,,,,302,0,.00181,,,E-AGRICULTURAL EDUCATION AT NAURA SECONDARY SCHOOL,14021,Water supply - large systems,140,I.4. Water Supply & Sanitation,23000,Developing country-based NGO,Developing country-based NGO,23000,KeÄ¹Âˆa,,,2012-10-08,2013-03-08,The aim of the project is to harvest all roof water and store it together with any available water into a masonry water tank for farm irrigation.,,,0,0,0,0,0,,,,,,,,0,0,0,0,2013-12-31,,,,,,,,,,,,,,,,CRS 2013 data,66622406656,0,1,0,0,1,1,0,716938624,0
