dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2021020005,,68,Czech Republic,https://www.oecd-ilibrary.org/sites/4e4c3092-en/index.html?itemId=/content/component/4e4c3092-en,2,Ministry of Foreign Affairs,https://www.mzv.cz/en,,Access to Water and Food Production for Wichi Indian Families,Short: ACCESS TO WATER AND FOOD PRODUCTION FOR WICHI INDIAN FAMILIES Long: The aim of the project was to drill two 60m deep pump wells and one 30m deep hand dug well in remote areas inhabited by indigenous tribes. The water from these wells will be stored in containers and used for drinking water supply and irrigation.,11-21AR01,Argentina,2021,13513,"USD, constant 2021",2021,1,425,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,.013513,.013513,,.013513,.013513,,,,.013513,,,.013513,,,,,,,68,.29300001,.29300001,.29300001,.013513,ACCESS TO WATER AND FOOD PRODUCTION FOR WICHI INDIAN FAMILIES,14031,Basic drinking water supply,140,I.4. Water Supply & Sanitation,23000,Developing country-based NGO,Fundacion Siwok,23000,Salta,,,2021-03-01,2021-09-30,The aim of the project was to drill two 60m deep pump wells and one 30m deep hand dug well in remote areas inhabited by indigenous tribes. The water from these wells will be stored in containers and used for drinking water supply and irrigation.,,,0,0,0,,0,0,0,0,,,,,0,0,0,0,2021-01-01,,,,,,,,,,,,,,,,CRS 2021 data,64025567232,0,1,0,0,1,1,.013513,513392096,0
CRS,2018010097,,68,Czech Republic,https://www.oecd-ilibrary.org/sites/4e4c3092-en/index.html?itemId=/content/component/4e4c3092-en,1,Czech Development Agency,http://www.czechaid.cz/en/,http://www.czechaid.cz/en/temata/loca-projects/,Market Research for Vineyard Irrigation Optimization System in Argentina (SIMONA),"Short: MARKET RESEARCH FOR VINEYARD IRRIGATION OPTIMIZATION SYSTEM IN ARGENTINA (SIMONA) Long: The main goal of the project is to create a business plan for the organisation of SIMONA system in Argentina, a water management optimisationwhich will be used in agriculture (vineyards) and will be based on Wireless Sensor Network (WSN) system, which will be form by different sensors that are monitoring  life condition for plants (for example soil moisture and temperature, climatic condition).",PP-2018-098-SO-25010,Argentina,2018,12912,"USD, constant 2021",2018,1,425,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,.011505,.010758,,.012912,.012074,,,,0,0,.011505,0,0,.012912,,,,,68,.25,.233779,.233779,.010758,MARKET RESEARCH FOR VINEYARD IRRIGATION OPTIMIZATION SYSTEM IN ARGENTINA (SIMONA),25010,Business policy and administration,250,II.5. Business & Other Services,61000,Private sector in provider country,LESPROJEKT-SLUZBY s.r.o.,61000,,,,2018-01-01,2018-11-15,"The main goal of the project is to create a business plan for the organisation of SIMONA system in Argentina, a water management optimisationwhich will be used in agriculture (vineyards) and will be based on Wireless Sensor Network (WSN) system, which will be form by different sensors that are monitoring  life condition for plants (for example soil moisture and temperature, climatic condition).",,,0,1,0,2,0,0,,,,,,,0,0,1,0,2018-07-23,,,,,,,,,,,,,,,,CRS 2018 data,64025567232,1,0,1,0,1,1,.012912,513392096,0
CRS,2018020216,,68,Czech Republic,https://www.oecd-ilibrary.org/sites/4e4c3092-en/index.html?itemId=/content/component/4e4c3092-en,2,Ministry of Foreign Affairs,https://www.mzv.cz/en,,Building water-intake structure and drip irrigation system ( drop-by-drop ) for plantation of organic figs in Trebinje,Short: BUILDING WATER-INTAKE STRUCTURE AND DRIP IRRIGATION SYSTEM ( DROP-BY-DROP ) FOR PLANTATION OF ORGANIC FIGS IN TREBINJE Long: Assistance for an abused women association in starting an organic plantation,11-18BA01,Bosnia and Herzegovina,2018,25446,"USD, constant 2021",2018,1,64,10010,Europe,10019,UMICs,11,ODA Grants,1,10,110,C01,.022673,.022662001,,.025446,.025435001,,,,.022673,0,0,.025446,0,0,,,,,68,.49267599,.49244899,.49244899,.022662001,BUILDING WATER-INTAKE STRUCTURE AND DRIP IRRIGATION SYSTEM ( DROP-BY-DROP ) FOR PLANTATION OF ORGANIC FIGS IN TREBINJE,31140,Agricultural water resources,311,III.1.a. Agriculture,23000,Developing country-based NGO,Foundation  Zenski centar  Trebinje (RS),23000,Trebinje,,,2018-01-01,2018-10-31,Assistance for an abused women association in starting an organic plantation,,,2,0,0,1,0,0,0,0,,,,,0,0,0,0,2018-01-01,,,,,,,,,,,,,,,,CRS 2018 data,18023542784,1,0,1,1,1,1,.025446,58270516,0
CRS,2019020175,,68,Czech Republic,https://www.oecd-ilibrary.org/sites/4e4c3092-en/index.html?itemId=/content/component/4e4c3092-en,2,Ministry of Foreign Affairs,https://www.mzv.cz/en,,Watermill as a source of renewable energy,"Short: WATERMILL AS A SOURCE OF RENEWABLE ENERGY Long: The project consisted in the installation of solar panels on a newly reconstructed water mill in Brcko. Watermills belong to the region's traditions, but most of them were severely damaged or destroyed during the conflict in the 1990s. Thanks to the restoration of their function, local farmers can grind their grain for free. The hybrid water system and solar energy make this water mill completely sustainable and the excess energy will be used to irrigate the field in dry periods. During the first few months after its opening, this mill attracted many interested people from the ranks of local farmers, but also politicians at the local and higher level, the international community and the diaspora.",11-19BA02,Bosnia and Herzegovina,2019,17301,"USD, constant 2021",2019,1,64,10010,Europe,10019,UMICs,11,ODA Grants,1,10,110,C01,.015176,.015101,0,.017301001,.017216001,0,,,.015176,0,0,.017301001,0,0,,,,,68,.34799999,.346286,.346286,.015101,WATERMILL AS A SOURCE OF RENEWABLE ENERGY,23230,Solar energy for centralised grids,232,"II.3.b. Energy generation, renewable sources",20000,Non-Governmental Organisation (NGO) and Civil Society,NGO Posavina bez mina,20000,Brcko District,,,2019-03-01,2019-10-31,"The project consisted in the installation of solar panels on a newly reconstructed water mill in Brcko. Watermills belong to the region's traditions, but most of them were severely damaged or destroyed during the conflict in the 1990s. Thanks to the restoration of their function, local farmers can grind their grain for free. The hybrid water system and solar energy make this water mill completely sustainable and the excess energy will be used to irrigate the field in dry periods. During the first few months after its opening, this mill attracted many interested people from the ranks of local farmers, but also politicians at the local and higher level, the international community and the diaspora.",,,0,2,0,1,0,0,0,0,,,,,0,1,2,0,2019-01-01,,,,,,,,,,,,,,,,CRS 2019 data,18023542784,0,1,0,0,1,1,.017301001,58270516,0
CRS,2020020025,,68,Czech Republic,https://www.oecd-ilibrary.org/sites/4e4c3092-en/index.html?itemId=/content/component/4e4c3092-en,2,Ministry of Foreign Affairs,https://www.mzv.cz/en,,Renewable Energy Sources in Rural Development - RURAL POWER UP!,"Short: RENEWABLE ENERGY SOURCES IN RURAL DEVELOPMENT - RURAL POWER UP! Long: Project RURAL POWER UP! contributes to the development of renewable energy sources and better use of natural resources (irrigation water) in order to improve employment, social inclusion and the future provision of ongoing educational activities. The entire system implemented at Domestica will be used as a kind of Showroom and to promote modern renewable energy solutions and enable the transfer of knowledge and experience to other stakeholders.",11-20BA01,Bosnia and Herzegovina,2020,19063,"USD, constant 2021",2020,1,64,10010,Europe,10019,UMICs,11,ODA Grants,1,10,110,C01,.017232001,.017232001,,.019063,.019063,,,,.017232001,,,.019063,,,,,,,68,.40000001,.40000001,.40000001,.017232001,RENEWABLE ENERGY SOURCES IN RURAL DEVELOPMENT - RURAL POWER UP!,23210,"Energy generation, renewable sources - multiple technologies",232,"II.3.b. Energy generation, renewable sources",20000,Non-Governmental Organisation (NGO) and Civil Society,CERD,20000,"Krnete village, Laktasi municipality and wider Banja Luka region",,,2020-03-06,2020-10-31,"Project RURAL POWER UP! contributes to the development of renewable energy sources and better use of natural resources (irrigation water) in order to improve employment, social inclusion and the future provision of ongoing educational activities. The entire system implemented at Domestica will be used as a kind of Showroom and to promote modern renewable energy solutions and enable the transfer of knowledge and experience to other stakeholders.",,,0,2,0,0,0,0,0,0,,,,,0,1,1,0,2020-03-06,,,,,,,,,,,,,,,,CRS 2020 data,18023542784,0,1,0,0,1,1,.019063,58270516,0
CRS,2019020248,,68,Czech Republic,https://www.oecd-ilibrary.org/sites/4e4c3092-en/index.html?itemId=/content/component/4e4c3092-en,2,Ministry of Foreign Affairs,https://www.mzv.cz/en,,Climate Change Adaptive Agriculture (CCAA),"Short: CLIMATE CHANGE ADAPTIVE AGRICULTURE (CCAA) Long: The project (with MoU between MFA and Diaconia 2018-20) has reached diverse groups of inhabitants of Phnum Kravanh district, who have been directly affected by frequent floods and droughts over the past decade, in order to increase their resilience against these natural hazards. During the period Jan 2019 – Dec 2019 several prolonged droughts have affected directly the agricultural production of beneficiaries. There was a lack of water for vegetable growing and replanting – the community ponds were dried up and wells had shallow level of water during the dry season. The target households (HHs) had to dedicate their time to collecting water further away from their home or buying the water from private sellers which directly affected their livelihood and income generation. The project has been tackling this issue with water harvesting devices (water tanks for water storage in rainy season to be used in dry season) and through building of capacity of ID Poor I and II HHs in agricultural resilient techniques (using less water and resilient crops). Additionally, two community ponds have been constructed to store water (daily consumption, irrigation). The key results accomplished during the reporting period included:1.24 Youth Group members who have been trained in DRR/CCA used their knowledge and facilitation skills to provide awareness raising of DRR/CCA concept and preparedness activities to 5 target schools and 14 villages. These trainings were coordinated with school directors and teachers who have developed the DRR plan at school level,2.573 school children (303 girls) from 5 target schools and 388 community members (262 females, 7 PWDs) were provided with awareness raisings in DRR/CCA. 52 youth members were further trained in DRR/CCA concepts by the 24 youth groups members. 3.156 Target ID Poor I and II household members which have been trained in crop resilient technologies and chicken raising, are able to apply their knowledge and skills after the training in their agriculture production such as drip irrigation system, vegetable growing, natural fertilizer making, chicken feeding, chicken cage building and vaccination,4.55 HHs benefitted from water harvesting means distribution,5.26 HHs were chosen and supported as a role models to present on 3 200 m2 of land the climate change resilient agriculture techniques,6.Facilitated CCDMs and Schools Directors conducted regular quarterly meeting on disaster issues happening in each target commune and schools, 7.342 community members (173 females, 2 PWDs) participated in Farmers Forum and Water Sanitation Day,8.194 community members (83 females) can use water from 2 constructed community ponds for irrigation and daily chores purposes, especially in dry season,9.50 HHs benefitted from solar panel distribution, 10.550 community members (275 females) benefitted from organized Forestry Day.",8/2019/05,Cambodia,2019,93714,"USD, constant 2021",2019,1,728,10008,Far East Asia,10016,LDCs,11,ODA Grants,1,10,110,C01,.082203001,.082203001,0,.093713999,.093713999,0,,,0,0,.082203001,0,0,.093713999,,,,,68,1.885,1.885,1.885,.082203001,CLIMATE CHANGE ADAPTIVE AGRICULTURE (CCAA),43060,Disaster Risk Reduction,430,IV.2. Other Multisector,20000,Non-Governmental Organisation (NGO) and Civil Society,Diaconia ECCB,20000,"Phnum Kravanh district, Pursat province",,,2019-01-01,2019-12-31,"The project (with MoU between MFA and Diaconia 2018-20) has reached diverse groups of inhabitants of Phnum Kravanh district, who have been directly affected by frequent floods and droughts over the past decade, in order to increase their resilience against these natural hazards. During the period Jan 2019 – Dec 2019 several prolonged droughts have affected directly the agricultural production of beneficiaries. There was a lack of water for vegetable growing and replanting – the community ponds were dried up and wells had shallow level of water during the dry season. The target households (HHs) had to dedicate their time to collecting water further away from their home or buying the water from private sellers which directly affected their livelihood and income generation. The project has been tackling this issue with water harvesting devices (water tanks for water storage in rainy season to be used in dry season) and through building of capacity of ID Poor I and II HHs in agricultural resilient techniques (using less water and resilient crops). Additionally, two community ponds have been constructed to store water (daily consumption, irrigation). The key results accomplished during the reporting period included:1.24 Youth Group members who have been trained in DRR/CCA used their knowledge and facilitation skills to provide awareness raising of DRR/CCA concept and preparedness activities to 5 target schools and 14 villages. These trainings were coordinated with school directors and teachers who have developed the DRR plan at school level,2.573 school children (303 girls) from 5 target schools and 388 community members (262 females, 7 PWDs) were provided with awareness raisings in DRR/CCA. 52 youth members were further trained in DRR/CCA concepts by the 24 youth groups members. 3.156 Target ID Poor I and II household members which have been trained in crop resilient technologies and chicken raising, are able to apply their knowledge and skills after the training in their agriculture production such as drip irrigation system, vegetable growing, natural fertilizer making, chicken feeding, chicken cage building and vaccination,4.55 HHs benefitted from water harvesting means distribution,5.26 HHs were chosen and supported as a role models to present on 3 200 m2 of land the climate change resilient agriculture techniques,6.Facilitated CCDMs and Schools Directors conducted regular quarterly meeting on disaster issues happening in each target commune and schools, 7.342 community members (173 females, 2 PWDs) participated in Farmers Forum and Water Sanitation Day,8.194 community members (83 females) can use water from 2 constructed community ponds for irrigation and daily chores purposes, especially in dry season,9.50 HHs benefitted from solar panel distribution, 10.550 community members (275 females) benefitted from organized Forestry Day.",1.5,,0,0,1,0,0,2,0,0,,,,,0,0,1,0,2019-02-28,,,,,,,,,,,,,,,,CRS 2019 data,23280652288,0,1,0,0,1,1,.093713999,1112822272,0
CRS,2018010148,,68,Czech Republic,https://www.oecd-ilibrary.org/sites/4e4c3092-en/index.html?itemId=/content/component/4e4c3092-en,1,Czech Development Agency,http://www.czechaid.cz/en/,http://www.czechaid.cz/en/temata/loca-projects/,Livelihood Enhancement Action Programme (LEAP),"Short: LIVELIHOOD ENHANCEMENT ACTION PROGRAMME (LEAP) Long: Main activities include capacity building in various sectors: entrepreneurship, financial management, sale and marketing skills, growing climate resilient crops and using such technology. Besides technical support, the project also provides start-up materials, development of marketing materials, support of the community infrastructure and irrigation systems, and green energy support.",DP-2018-084-DO-43081,Cambodia,2018,403779,"USD, constant 2021",2018,1,728,10008,Far East Asia,10016,LDCs,11,ODA Grants,8,10,110,C01,.183208,.183208,,.20561901,.20561901,,,,0,0,.183208,0,0,.20561901,,,,,68,3.9810829,3.9810829,3.9810829,.183208,LIVELIHOOD ENHANCEMENT ACTION PROGRAMME (LEAP),43081,Multisector education/training,430,IV.2. Other Multisector,22000,Donor country-based NGO,Diaconia - Evangelical Church of Czech Brethren (DECCB),22000,,,,2018-01-01,2019-12-31,"Main activities include capacity building in various sectors: entrepreneurship, financial management, sale and marketing skills, growing climate resilient crops and using such technology. Besides technical support, the project also provides start-up materials, development of marketing materials, support of the community infrastructure and irrigation systems, and green energy support.",,,0,2,0,0,0,0,,,,,,,0,1,1,0,2018-07-03,,,,,,,,,,,,,,,,CRS 2018 data,23280652288,0,1,0,0,1,1,.20561901,1112822272,1
CRS,2019010087,,68,Czech Republic,https://www.oecd-ilibrary.org/sites/4e4c3092-en/index.html?itemId=/content/component/4e4c3092-en,1,Czech Development Agency,http://www.czechaid.cz/en/,http://www.czechaid.cz/en/temata/loca-projects/,Services for the sustainable use of water and Nutrients in The Agricultural systems in Colombia – a survey of the market,"Short: SERVICES FOR THE SUSTAINABLE USE OF WATER AND NUTRIENTS IN THE AGRICULTURAL SYSTEMS IN COLOMBIA – A SURVEY OF THE MARKET Long: The aim of the project was to prepare a business plan for the introduction of a system for optimizing agricultural water and nutrient management (with a possible focus on the production of flowers, cocoa, fruit and avocados). This system is based on a system consisting of various sensors that comprehensively monitor the living conditions of plants combined with Copernicus satellite data. Application in practice should improve the agricultural system, the availability of water for irrigation on farms with fruit, cocoa, avocados and flowers in Colombia and, following these steps, also improve the living conditions of the local population.",PP-2019-119-SO-25010,Colombia,2019,12427,"USD, constant 2021",2019,1,437,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,.010901,.010703,,.012427,.012202,,,,0,0,.010901,0,0,.012427,,,,,68,.24996901,.245437,.245437,.010703,SERVICES FOR THE SUSTAINABLE USE OF WATER AND NUTRIENTS IN THE AGRICULTURAL SYSTEMS IN COLOMBIA – A SURVEY OF THE MARKET,25010,Business policy and administration,250,II.5. Business & Other Services,61000,,,61000,,,,2019-01-01,2019-11-15,"The aim of the project was to prepare a business plan for the introduction of a system for optimizing agricultural water and nutrient management (with a possible focus on the production of flowers, cocoa, fruit and avocados). This system is based on a system consisting of various sensors that comprehensively monitor the living conditions of plants combined with Copernicus satellite data. Application in practice should improve the agricultural system, the availability of water for irrigation on farms with fruit, cocoa, avocados and flowers in Colombia and, following these steps, also improve the living conditions of the local population.",2.4000001,,0,0,0,2,0,0,0,0,,,,,0,0,0,0,2019-08-06,,,,,,,,,,,,2,3,,,CRS 2019 data,82779242496,0,1,0,0,1,1,.012427,963628,0
CRS,2021020031,,68,Czech Republic,https://www.oecd-ilibrary.org/sites/4e4c3092-en/index.html?itemId=/content/component/4e4c3092-en,2,Ministry of Foreign Affairs,https://www.mzv.cz/en,,Increase the agricultural producion at the El Retiro Farm of the CCRD-C,"Short: INCREASE THE AGRICULTURAL PRODUCION AT THE EL RETIRO FARM OF THE CCRD-C Long: The project was aimed at increasing the agricultural production of the organic farm El Retiro, which was established by CCRD-C in 1998 and is recognized by local authorities. Although the city of Cardenas is one of the most populous, largest and economically important cities in the province of Matanzas, its agricultural production barely covers 22% of the demand of its inhabitants, organisations and institutions. The El Retiro organic farm has long focused on the production of fresh and preserved food and targets the most vulnerable members of the local community (old people's homes, disabled people, pregnant women, students), to whom food is supplied through CCRD-C. The farm is 33 hectares in size and its potential is currently underutilized due to a lack of agricultural tools and equipment, outdated irrigation systems, and a lack of shaded areas that would allow for a more voluminous and sustained harvest throughout the year. In addition to the purchase of agricultural tools, seeds and seedlings, animal feed, the construction of fencing, the installation of irrigation systems and the roofing of farmland, the project also envisaged the transfer of knowledge and experience through theoretical and practical workshops aimed at small-scale private farmers and members of agricultural cooperatives. The project has not only ensured greater and more diversified production of agricultural products and the associated improved nutrition of vulnerable groups, but has also increased the productivity of the farm workers themselves and their motivation.",11-21CU01,Cuba,2021,19832,"USD, constant 2021",2021,1,338,10005,Caribbean & Central America,10019,UMICs,11,ODA Grants,1,10,110,C01,.019832,.019827999,,.019832,.019827999,,,,.019832,,,.019832,,,,,,,68,.43000001,.429919,.429919,.019827999,INCREASE THE AGRICULTURAL PRODUCION AT THE EL RETIRO FARM OF THE CCRD-C,31120,Agricultural development,311,III.1.a. Agriculture,23000,Developing country-based NGO,Christian Center for Reflection and Dialogue-Cuba (CCRD-C),23000,Cardenas,,,2021-04-01,2021-10-31,"The project was aimed at increasing the agricultural production of the organic farm El Retiro, which was established by CCRD-C in 1998 and is recognized by local authorities. Although the city of Cardenas is one of the most populous, largest and economically important cities in the province of Matanzas, its agricultural production barely covers 22% of the demand of its inhabitants, organisations and institutions. The El Retiro organic farm has long focused on the production of fresh and preserved food and targets the most vulnerable members of the local community (old people's homes, disabled people, pregnant women, students), to whom food is supplied through CCRD-C. The farm is 33 hectares in size and its potential is currently underutilized due to a lack of agricultural tools and equipment, outdated irrigation systems, and a lack of shaded areas that would allow for a more voluminous and sustained harvest throughout the year. In addition to the purchase of agricultural tools, seeds and seedlings, animal feed, the construction of fencing, the installation of irrigation systems and the roofing of farmland, the project also envisaged the transfer of knowledge and experience through theoretical and practical workshops aimed at small-scale private farmers and members of agricultural cooperatives. The project has not only ensured greater and more diversified production of agricultural products and the associated improved nutrition of vulnerable groups, but has also increased the productivity of the farm workers themselves and their motivation.",,,0,0,0,,0,0,0,0,1,,,,0,0,0,0,2021-01-01,,,,,,,,,,,,,,,,CRS 2021 data,5718495232,0,1,0,0,1,1,.019832,8789071,0
CRS,2013010018,,68,Czech Republic,https://www.oecd-ilibrary.org/sites/4e4c3092-en/index.html?itemId=/content/component/4e4c3092-en,1,Czech Development Agency,http://www.czechaid.cz/en/,http://www.czechaid.cz/en/temata/loca-projects/,Effective irrigation for sustainable agricultural production,Short: EFFECTIVE IRRIGATION FOR SUSTAINABLE AGRICULTURAL PRODUCTION Long: Effective irrigation for sustainable agricultural production,CzDA-ET-2013-16-31140,Ethiopia,2013,1066628,"USD, constant 2021",2013,1,238,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,D01,.0050010001,.0050010001,,.0055,.0055,,,,,,.0050010001,,,.0055,,,,,68,.097815998,.097815998,,,EFFECTIVE IRRIGATION FOR SUSTAINABLE AGRICULTURAL PRODUCTION,31140,Agricultural water resources,311,III.1.a. Agriculture,90000,Other,Václav Klapetek,90000,,,,2013-01-01,2017-12-01,Effective irrigation for sustainable agricultural production,,,1,1,0,1,0,,,,1,1,,,0,0,1,1,2013-08-01,,,,,,,,,,,,,,,,CRS 2013 data,85043159040,1,1,1,1,1,1,.0055,1119962624,1
