dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2004000319z,,2,Belgium,https://www.oecd-ilibrary.org/sites/58873fc4-en/index.html?itemId=/content/component/58873fc4-en,10,Directorate General for Co-operation and Development,https://diplomatie.belgium.be/en/about-us/directorate-general-development-cooperation-and-humanitarian-aid-dgd,,GESTION INTEGREE DE L'EAU,Short: GESTION INTEGREE DE L'EAU Long: ,1840319,Benin,2004,236519.02,"USD, constant 2021",2004,1,236,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,,.108155,.10815,,.137848,.137841,,,,.108155,,,.137848,,,,,,,918,.087053999,.087049998,,,GESTION INTEGREE DE L'EAU,31140,Agricultural water resources,311,III.1.a. Agriculture,20000,Non-Governmental Organisation (NGO) and Civil Society,"CODE=20000, NAME: ONG CONSORT. PROTOS CONSORTIUM",20000,Allada Aplahoué Dogbo Kl,,,,,,,,,1,,,,,,,1,,,,,,,1,2004-12-31,,,,,,,,,,,,,,,,CRS 2004-05 data,16607285248,0,0,0,1,0,1,.137848,93605496,1
CRS,2007002923,,2,Belgium,https://www.oecd-ilibrary.org/sites/58873fc4-en/index.html?itemId=/content/component/58873fc4-en,10,Directorate General for Co-operation and Development,https://diplomatie.belgium.be/en/about-us/directorate-general-development-cooperation-and-humanitarian-aid-dgd,,Programme d'aménagements hydroagricoles dans les départements Mono/Couffo et Atacora/Donga,"Short: PROGRAMME D'AMÉNAGEMENTS HYDROAGRICOLES DANS LES DÉPARTEMENTS MONO/COUFFO ET ATACORA/DONGA Long: Programme d'aménagements hydroagricoles dans les départements Mono/Couffo et Atacora/Donga   Het strategisch kader ''2001-2011'' voor een partnerschap tussen het BOF en PROTOS werd goedgekeurd in december 2000. Het programma met deze NGO streeft de verbetering van de voedselzekerheid na met een benadering ''landbouw-filière'' namelijk acties die starten met productiesteunende diensten en toegang tot productiemiddelen, tot en met de commercialisering, met oog voor de stijging van de productie en haar toegang voor de consumenten. Dit sluit aan bij het bij wet bepaalde mandaat van het BOF dat de overleving wil verzekeren van personen in de armste landen die bedreigd worden door chronische honger, ondervoeding en onderontwikkeling- 48 dorpen van de 12 communes in de departementen Mono/Couffo en l'Atacora/Donga (nog nader te bepalen)- de boerenorganisaties,- de nationale actoren die gespecialiseerd zijn in het onderwerp, door onderzoek, opleiding en vorming, ontwikkeling en verspDe algemene doelstelling is het bijdragen aan de verbetering van de voedselzekerheid en de economische situatie van de kwetsbare bevolkingsgroepen van Mono/Couffo en Atacora/Donga.De specifieke doelstelling is de productie en de inkomsten uit de landbouw in de vochtige zones van Mono/Couffo en van Donga/Atacora te verhogen en diversifiëren, op een duurzame en herhaalbare manier.Resultaat 1: De mechanismen om een betere kennis en beheer te verkrijgen van de bruikbare watervoorraden zijn gekend en worden toegepast.Het gaat vooral om ''onderzoek en actie'' met de opstelling van gegevensbanken, verbetering van de kennis op het gebied van hydrologie en beheer van de omgevingsaspecten die beïnvloed worden door het gebruik van water in de laag gelegen gebieden.Resultaat 2: De streken met grote hydro-landbouwkundige mogelijkheden zijn opgewaardeerd op een duurzame en herhaalbare wijze.Hier gaat het vooral over de productie nadat de gekozen gebieden ingericht zijn. Belangrijk is hier het waterbeheer, de duurzame productie en de ''na-oogst'' activiteiten. Het is ook de bedoeling dat de hydrologische bouwwerken gezamenlijk worden beheerd. Ten slotte wordt gestreefd naar de verwerking van de oogst tot verkoopbare producten om een hoger inkomen voor alle betrokkenen te bereiken.Resultaat 3: De verschillende actoren zijn in staat om zelf hun specifieke rol te spelen in de hydro-landbouwkundige verbetering van hun gebieden.Dit omvat vooral de opleiding en betrokkenheid op de verschillende niveaus. Het gaat van de lokale directe begunstigden, via de betrokken landbouworganisaties en NGO's tot en met de provinciale en - als het mogelijk is - nationale structuren.Resultaat 4: De kennis en de ervaring op het gebied van het beheer van de waardevolle hydro-landbouwkundige gebieden is versterkt en verspreid op nationaal niveau.Hier is het de bedoeling om de ervaring van de vroegere en lopende hydro-landbouwkundige aanpassingen te analyseren en te kapitaliseren. Er zal gewerkt worden aan het opstellen van technische begeleidingswerken en van een monitoring- en coördinatiesysteem. Als uiteindelijk resultaat zou een netwerk moeten ontstaan dat steun geeft aan de verspreiding van de opgedane kennis en ervaring.",3002923,Benin,,2075901,"USD, constant 2021",2007,8,236,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,,.476675,.476675,,.518161,.518161,,,,.476675,,,.518161,,,,,,,918,.34821099,.34821099,,,PROGRAMME D'AMÉNAGEMENTS HYDROAGRICOLES DANS LES DÉPARTEMENTS MONO/COUFFO ET ATACORA/DONGA,31140,Agricultural water resources,311,III.1.a. Agriculture,22000,Donor country-based NGO,NGO PROTOS - Projektgroep voor Technische Ontwikkelingssamenwerking,22000,Mono/Couffo et Atacora/Donga,,,2006-12-20,2012-12-19,"Programme d'aménagements hydroagricoles dans les départements Mono/Couffo et Atacora/Donga   Het strategisch kader ''2001-2011'' voor een partnerschap tussen het BOF en PROTOS werd goedgekeurd in december 2000. Het programma met deze NGO streeft de verbetering van de voedselzekerheid na met een benadering ''landbouw-filière'' namelijk acties die starten met productiesteunende diensten en toegang tot productiemiddelen, tot en met de commercialisering, met oog voor de stijging van de productie en haar toegang voor de consumenten. Dit sluit aan bij het bij wet bepaalde mandaat van het BOF dat de overleving wil verzekeren van personen in de armste landen die bedreigd worden door chronische honger, ondervoeding en onderontwikkeling- 48 dorpen van de 12 communes in de departementen Mono/Couffo en l'Atacora/Donga (nog nader te bepalen)- de boerenorganisaties,- de nationale actoren die gespecialiseerd zijn in het onderwerp, door onderzoek, opleiding en vorming, ontwikkeling en verspDe algemene doelstelling is het bijdragen aan de verbetering van de voedselzekerheid en de economische situatie van de kwetsbare bevolkingsgroepen van Mono/Couffo en Atacora/Donga.De specifieke doelstelling is de productie en de inkomsten uit de landbouw in de vochtige zones van Mono/Couffo en van Donga/Atacora te verhogen en diversifiëren, op een duurzame en herhaalbare manier.Resultaat 1: De mechanismen om een betere kennis en beheer te verkrijgen van de bruikbare watervoorraden zijn gekend en worden toegepast.Het gaat vooral om ''onderzoek en actie'' met de opstelling van gegevensbanken, verbetering van de kennis op het gebied van hydrologie en beheer van de omgevingsaspecten die beïnvloed worden door het gebruik van water in de laag gelegen gebieden.Resultaat 2: De streken met grote hydro-landbouwkundige mogelijkheden zijn opgewaardeerd op een duurzame en herhaalbare wijze.Hier gaat het vooral over de productie nadat de gekozen gebieden ingericht zijn. Belangrijk is hier het waterbeheer, de duurzame productie en de ''na-oogst'' activiteiten. Het is ook de bedoeling dat de hydrologische bouwwerken gezamenlijk worden beheerd. Ten slotte wordt gestreefd naar de verwerking van de oogst tot verkoopbare producten om een hoger inkomen voor alle betrokkenen te bereiken.Resultaat 3: De verschillende actoren zijn in staat om zelf hun specifieke rol te spelen in de hydro-landbouwkundige verbetering van hun gebieden.Dit omvat vooral de opleiding en betrokkenheid op de verschillende niveaus. Het gaat van de lokale directe begunstigden, via de betrokken landbouworganisaties en NGO's tot en met de provinciale en - als het mogelijk is - nationale structuren.Resultaat 4: De kennis en de ervaring op het gebied van het beheer van de waardevolle hydro-landbouwkundige gebieden is versterkt en verspreid op nationaal niveau.Hier is het de bedoeling om de ervaring van de vroegere en lopende hydro-landbouwkundige aanpassingen te analyseren en te kapitaliseren. Er zal gewerkt worden aan het opstellen van technische begeleidingswerken en van een monitoring- en coördinatiesysteem. Als uiteindelijk resultaat zou een netwerk moeten ontstaan dat steun geeft aan de verspreiding van de opgedane kennis en ervaring.",,,0,1,1,0,,,,,1,,,,0,0,,0,,,,,,,,,,,,,,,,,CRS 2007 data,16607285248,0,0,0,1,0,1,.518161,93605496,1
CRS,2012012903,,2,Belgium,https://www.oecd-ilibrary.org/sites/58873fc4-en/index.html?itemId=/content/component/58873fc4-en,10,Directorate General for Co-operation and Development,https://diplomatie.belgium.be/en/about-us/directorate-general-development-cooperation-and-humanitarian-aid-dgd,,"AMARE - Appui ? la ma?trise, ? la gestion des am?nagements et des ressources en eau agricole","Short: AMARE - APPUI ? LA MA?TRISE, ? LA GESTION DES AM?NAGEMENTS ET DES RESSOURCES EN EAU AGRICOLE Long: Le projet AMARE (Appui ? la ma?trise et ? la gestion des am?nagements et des ressources en eau agricole) est la phase de consolidation du projet PAHA (Programme d'am?nagements hydroagricoles) qui s'est d?roul? au B?nin de 2007 ? 2011.  Le projet PAHA a vis? : a) une meilleure connaissance des ressources en eau agricole, b)  la valorisation des sites ? grand hydro-potentiel agricole, c) au renforcement des acteurs impliqu?s dans ce domaine et d) ? la collecte et la diffusion d'exp?riences.  1) B?n?ficiaires directs : 44 groupements (1.772 producteurs) et leurs familles, soit une population cible estim?e ? 8.860 personnes, 12 mairies, 2 URP et 4 OP fili?res seront cibl?es pour le renforcements des capacit?s.2) B?nificiaires indirects : la population des 12 communes  : 4 communes de l'Atacora-Donga : 354.168 hbts et les 8 communes du Mono-Couffo : 629.104 hbts.  Contribuer ? l'am?lioration de la s?curit? alimentaire et de la situation ?conomique des populations vuln?rables du Mono-Couffo et de l'Atacora-Donga.  La production et les revenus agricoles issus des zones humides du Mono/Couffo et de l'Atacora/Donga sont augment?s et diversifi?s de mani?re durable.  1. Les capacit?s des diff?rents acteurs de la gestion durable des ressources en eau agricole sont renforc?es.2. La valorisation et la gestion durable des am?nagements de la premi?re phase sont consolid?es dans une vision GIRE.3. Une communaut? apprenante autour de la gestion durable des ressources en eau est  impuls?e dans les deux zones.",3012903,Benin,2012,1750761,"USD, constant 2021",2012,1,236,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,C01,1.638702,.56767398,,1.750761,.606493,,,,1.638702,,,1.750761,,,,,,,918,1.27491,.44165,,,"AMARE - APPUI ? LA MA?TRISE, ? LA GESTION DES AM?NAGEMENTS ET DES RESSOURCES EN EAU AGRICOLE",31140,Agricultural water resources,311,III.1.a. Agriculture,22000,Donor country-based NGO,NGO PROTOS Projectgroep voor Technische Ontwikkelingssamenwerking,22000,"Atakora, Donga, Kouffo, Mono",,,2012-09-01,2015-12-31,"Le projet AMARE (Appui ? la ma?trise et ? la gestion des am?nagements et des ressources en eau agricole) est la phase de consolidation du projet PAHA (Programme d'am?nagements hydroagricoles) qui s'est d?roul? au B?nin de 2007 ? 2011.  Le projet PAHA a vis? : a) une meilleure connaissance des ressources en eau agricole, b)  la valorisation des sites ? grand hydro-potentiel agricole, c) au renforcement des acteurs impliqu?s dans ce domaine et d) ? la collecte et la diffusion d'exp?riences.  1) B?n?ficiaires directs : 44 groupements (1.772 producteurs) et leurs familles, soit une population cible estim?e ? 8.860 personnes, 12 mairies, 2 URP et 4 OP fili?res seront cibl?es pour le renforcements des capacit?s.2) B?nificiaires indirects : la population des 12 communes  : 4 communes de l'Atacora-Donga : 354.168 hbts et les 8 communes du Mono-Couffo : 629.104 hbts.  Contribuer ? l'am?lioration de la s?curit? alimentaire et de la situation ?conomique des populations vuln?rables du Mono-Couffo et de l'Atacora-Donga.  La production et les revenus agricoles issus des zones humides du Mono/Couffo et de l'Atacora/Donga sont augment?s et diversifi?s de mani?re durable.  1. Les capacit?s des diff?rents acteurs de la gestion durable des ressources en eau agricole sont renforc?es.2. La valorisation et la gestion durable des am?nagements de la premi?re phase sont consolid?es dans une vision GIRE.3. Une communaut? apprenante autour de la gestion durable des ressources en eau est  impuls?e dans les deux zones.",,,1,1,,,,,,,,,,,1,1,1,1,2012-12-31,,,,,,,,,,,,,,,,CRS 2012 data,16607285248,0,0,0,1,0,1,1.750761,93605496,1
CRS,2016018592,,2,Belgium,https://www.oecd-ilibrary.org/sites/58873fc4-en/index.html?itemId=/content/component/58873fc4-en,60,provinces/municipalities,,,Aid of province Vlaams-Brabant - Multisectoriële ondersteuning aan de voedselzekerheid en voedselveiligheid in Atacora.,Short: AID OF PROVINCE VLAAMS-BRABANT - MULTISECTORIËLE ONDERSTEUNING AAN DE VOEDSELZEKERHEID EN VOEDSELVEILIGHEID IN ATACORA. Long: Aid of province Vlaams-Brabant - Multisectoriële ondersteuning aan de voedselzekerheid en voedselveiligheid in Atacora.,3018592,Benin,2016,26004,"USD, constant 2021",2016,8,236,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,C01,.022117,.022117,0,.026004,.026004,0,,,.022117,,0,.026004,,0,,,,,918,.02,.02,.02,.022117,AID OF PROVINCE VLAAMS-BRABANT - MULTISECTORIËLE ONDERSTEUNING AAN DE VOEDSELZEKERHEID EN VOEDSELVEILIGHEID IN ATACORA.,31140,Agricultural water resources,311,III.1.a. Agriculture,22000,Donor country-based NGO,NGO PROTOS Projectgroep voor Technische Ontwikkelingssamenwerking,22000,,,,,,Aid of province Vlaams-Brabant - Multisectoriële ondersteuning aan de voedselzekerheid en voedselveiligheid in Atacora.,,,0,0,0,0,0,,,,,,,,0,0,0,0,2016-06-01,,,,,,,,,,,,,,,,CRS 2016 data,16607285248,0,0,0,1,0,1,.026004,93605496,0
CRS,2016018593,,2,Belgium,https://www.oecd-ilibrary.org/sites/58873fc4-en/index.html?itemId=/content/component/58873fc4-en,60,provinces/municipalities,,,Aid of province Vlaams-Brabant - Verbetering van de watervoorziening in ferme de Sokouno.,Short: AID OF PROVINCE VLAAMS-BRABANT - VERBETERING VAN DE WATERVOORZIENING IN FERME DE SOKOUNO. Long: Aid of province Vlaams-Brabant - Verbetering van de watervoorziening in ferme de Sokouno.,3018593,Benin,2016,26004,"USD, constant 2021",2016,8,236,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,C01,.022117,.022117,0,.026004,.026004,0,,,.022117,,0,.026004,,0,,,,,918,.02,.02,.02,.022117,AID OF PROVINCE VLAAMS-BRABANT - VERBETERING VAN DE WATERVOORZIENING IN FERME DE SOKOUNO.,31140,Agricultural water resources,311,III.1.a. Agriculture,22000,Donor country-based NGO,INDIRECT BELGIUM general/not specified,22000,,,,,,Aid of province Vlaams-Brabant - Verbetering van de watervoorziening in ferme de Sokouno.,,,0,0,0,0,0,,,,,,,,0,0,0,0,2016-06-01,,,,,,,,,,,,,,,,CRS 2016 data,16607285248,0,0,0,1,0,1,.026004,93605496,0
CRS,2001009645z,,2,Belgium,https://www.oecd-ilibrary.org/sites/58873fc4-en/index.html?itemId=/content/component/58873fc4-en,70,Flanders Official Regional Ministries,,,"AIDE DE LA PROVINCE FLANDRE-OCCIDENTALE -- PRODUCTION DE RIZ, AGRICULTURE DE SUBSISTENCE ET IRRIGATION","Short: PRODUCTION DE RIZ, AGRICULTURE DE SUBSISTENCE ET IRRIGATION Long: AIDE DE LA PROVINCE FLANDRE-OCCIDENTALE -- PRODUCTION DE RIZ, AGRICULTURE DE SUBSISTENCE ET IRRIGATION",5033102,Benin,2005,82040.008,"USD, constant 2021",2005,3,236,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,,,.0174,,,.021716001,,,,,,,,,,,,,,918,,.014,,,"PRODUCTION DE RIZ, AGRICULTURE DE SUBSISTENCE ET IRRIGATION",31161,Food crop production,311,III.1.a. Agriculture,22000,Donor country-based NGO,,22000,"Collines, provinces Mono",,,,,"AIDE DE LA PROVINCE FLANDRE-OCCIDENTALE -- PRODUCTION DE RIZ, AGRICULTURE DE SUBSISTENCE ET IRRIGATION",,,,1,,,,,,,1,,,,,,,1,2005-12-31,,,,,,,,,,,,,,,,CRS 2004-05 data,16607285248,1,1,1,0,1,1,,93605496,1
CRS,2003001467z,,2,Belgium,https://www.oecd-ilibrary.org/sites/58873fc4-en/index.html?itemId=/content/component/58873fc4-en,10,Directorate General for Co-operation and Development,https://diplomatie.belgium.be/en/about-us/directorate-general-development-cooperation-and-humanitarian-aid-dgd,,REALISATION DE TRAVAUX DE GESTION DE L'EAU A PETITE ECHELLE POUR L'AMELIORATION DE LA PRODUCTION AGRICOLE   PROTOS,Short: AMELIORATION DE LA PROD. AGRICOLE : GESTION DE L'EAU A PETITE ECHELLE Long: ,6029031,Benin,2003,164585,"USD, constant 2021",2003,1,236,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,,.115225,.11523,,.16458499,.164591,,,,.115225,,,.16458499,,,,,,,918,.101986,.10199,,,AMELIORATION DE LA PROD. AGRICOLE : GESTION DE L'EAU A PETITE ECHELLE,31140,Agricultural water resources,311,III.1.a. Agriculture,,,DGCD ONG,,,,,,,,,,,,,,,,,,1,,,,,,,,2003-06-30,,,,,,,,,,,,,,,,CRS 2002-03 data,16607285248,0,0,0,1,0,1,.16458499,93605496,0
CRS,2005000599,,2,Belgium,https://www.oecd-ilibrary.org/sites/58873fc4-en/index.html?itemId=/content/component/58873fc4-en,10,Directorate General for Co-operation and Development,https://diplomatie.belgium.be/en/about-us/directorate-general-development-cooperation-and-humanitarian-aid-dgd,,"Développement rural intégral bassins versants Tunari, actions complémentaires Vinto","Short: DÉVELOPPEMENT RURAL INTÉGRAL BASSINS VERSANTS TUNARI, ACTIONS COMPLÉM. Long: Background:  La Belgique s'est engagée en faveur d'un appui à PROMIC (Programa de Manejo Integral de Cuencas) en 1998 pour un montant de BEF 36.6 Mo et en 2000 pour un montant supplémentaire de BEF 90.0 Mo soit au total BEF 126.6 Mo. Pour deux des bassins versants aménagés, à savoir La Llave et Huallaquea,  la Belgique accepta ensuite de financer des actions  pour un montant complémentaires de 126.4 Mo BEF.     Target Group:  Populations rurales sur le territoire de la Municipalité de Vinto     General Purpose:  Développement rural durable de la cordillère du Tunari de la vallée de Cochabamba par le biais de la gestion intégrale des bassins versants     Specific purpose:  Améliorer les conditions de vie des populations concernées dans le cadre d'une approche de ''Gestion Globale des bassins versants''     Expected results:  - Les producteurs diversifient leur production destinée à l'auto-consommation et organisent de manière efficiente les différentes filières de production ainsi que les réseaux d'irrigation- Les hommes et les femmes sont capables de gérer d'une manière adé",3000599,Bolivia,2006,2549090.8,"USD, constant 2021",2006,3,428,10006,South America,10018,LMICs,11,ODA Grants,1,10,110,,.91560203,.91560203,,1.10645,1.10645,,,,.91560203,,0,1.10645,,0,,,,,918,.72946,.72946,,,"DÉVELOPPEMENT RURAL INTÉGRAL BASSINS VERSANTS TUNARI, ACTIONS COMPLÉM.",31120,Agricultural development,311,III.1.a. Agriculture,10000,Public Sector Institutions,BTC - Belgian Technical Cooperation - BTC,10000,Département de Cochabamba,,,2004-11-26,2010-12-17,"Background:  La Belgique s'est engagée en faveur d'un appui à PROMIC (Programa de Manejo Integral de Cuencas) en 1998 pour un montant de BEF 36.6 Mo et en 2000 pour un montant supplémentaire de BEF 90.0 Mo soit au total BEF 126.6 Mo. Pour deux des bassins versants aménagés, à savoir La Llave et Huallaquea,  la Belgique accepta ensuite de financer des actions  pour un montant complémentaires de 126.4 Mo BEF.     Target Group:  Populations rurales sur le territoire de la Municipalité de Vinto     General Purpose:  Développement rural durable de la cordillère du Tunari de la vallée de Cochabamba par le biais de la gestion intégrale des bassins versants     Specific purpose:  Améliorer les conditions de vie des populations concernées dans le cadre d'une approche de ''Gestion Globale des bassins versants''     Expected results:  - Les producteurs diversifient leur production destinée à l'auto-consommation et organisent de manière efficiente les différentes filières de production ainsi que les réseaux d'irrigation- Les hommes et les femmes sont capables de gérer d'une manière adé",,,1,2,1,,,,,,1,,,,1,1,,2,2006-12-31,,,,,,,,,,,,,,,,CRS 2006 data,21974071296,0,1,0,0,1,1,1.10645,655347456,1
CRS,2008000990,,2,Belgium,https://www.oecd-ilibrary.org/sites/58873fc4-en/index.html?itemId=/content/component/58873fc4-en,10,Directorate General for Co-operation and Development,https://diplomatie.belgium.be/en/about-us/directorate-general-development-cooperation-and-humanitarian-aid-dgd,,Renforcement potentiel de la culture de quinoa,Short: HIGHER EDUCATION Long: Potentiality of raising Quinoa production by deficit irrigation to alleviate poverty in the Bolivian Altiplano - Renforcement potentiel de la culture de quinoa -  -,3000990,Bolivia,,62070,"USD, constant 2021",2008,8,428,10006,South America,10018,LMICs,11,ODA Grants,1,10,110,,.061313,.061313,,.062070001,.062070001,,,,.061313,,,.062070001,,,,,,,918,.042507999,.042507999,,,HIGHER EDUCATION,11420,Higher education,114,I.1.d. Post-Secondary Education,10000,Public Sector Institutions,VLIR - Vlaamse Interuniversitaire Raad - Flemish Interuniversity Council,10000,,,,,,Potentiality of raising Quinoa production by deficit irrigation to alleviate poverty in the Bolivian Altiplano - Renforcement potentiel de la culture de quinoa -  -,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,CRS 2008 data,21974071296,0,1,0,0,1,1,.062070001,655347456,1
CRS,2011008298,,2,Belgium,https://www.oecd-ilibrary.org/sites/58873fc4-en/index.html?itemId=/content/component/58873fc4-en,10,Directorate General for Co-operation and Development,https://diplomatie.belgium.be/en/about-us/directorate-general-development-cooperation-and-humanitarian-aid-dgd,,Appui à l'irrigation communautaire,Short: APPUI À L'IRRIGATION COMMUNAUTAIRE Long: Appui à l'irrigation communautaire,3008298,Bolivia,,10641308,"USD, constant 2021",2011,1,428,10006,South America,10018,LMICs,11,ODA Grants,1,10,110,C01,10.567297,.001186,,10.641308,.001194,,,,10.567297,,,10.641308,,,,,,,918,7.5999999,.00085299998,,,APPUI À L'IRRIGATION COMMUNAUTAIRE,31140,Agricultural water resources,311,III.1.a. Agriculture,10000,Public Sector Institutions,BTC - Belgian Technical Cooperation - BTC,10000,Chuquisaca et Cochabamba,,,2011-10-21,,Appui à l'irrigation communautaire,,,1,1,1,0,,,,,1,,,,1,0,0,1,,,,,,,,,,,,,,,,,CRS 2011 data,21974071296,1,1,1,1,1,1,10.641308,655347456,1
