dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2019000004,,988,IFAD,,1,IFAD,https://www.ifad.org/en/,https://www.ifad.org/en/web/operations/projects-and-programmes,,Short:  Long: ,2000002332,Afghanistan,2019,27956172,"USD, constant 2021",2019,1,625,10009,South & Central Asia,10016,LDCs,11,ODA Grants,4,10,110,C01,25.535,,,27.956173,,,,,,,,,,,,,,,302,25.535,,,,,31140,Agricultural water resources,311,III.1.a. Agriculture,90000,Other,Other,90000,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31,,,,,,,,,,,,,,,,CRS 2019 data,101472763904,0,0,0,1,0,1,27.956173,672270080,0
CRS,2003000098,,988,IFAD,,1,IFAD,https://www.ifad.org/en/,https://www.ifad.org/en/web/operations/projects-and-programmes,Rural  Development Project for the Mountain Zones in the North of the Wilaya of M'Sila,Short: RURAL  DEVELOPMENT PROJECT FOR THE MOUNTAIN ZONES IN THE NORTH OF THE WILAYA OF M'SILA Long: ,1257,Algeria,2003,6426911,"USD, constant 2021",2003,1,130,10002,North of Sahara,10018,LMICs,13,ODA Loans,4,10,421,,4.75,,,6.4269109,,,,,,,,,,,,,,,302,4.75,,,,RURAL  DEVELOPMENT PROJECT FOR THE MOUNTAIN ZONES IN THE NORTH OF THE WILAYA OF M'SILA,31140,Agricultural water resources,311,III.1.a. Agriculture,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,2003-12-17,1,2,2550,2840,2009-09-15,2039-09-01,,,,,,,,,,CRS 2002-03 data,6387881472,0,0,0,1,0,1,6.4269109,65467604,0
CRS,2014000087,,988,IFAD,,1,IFAD,https://www.ifad.org/en/,https://www.ifad.org/en/web/operations/projects-and-programmes,Infrastructure and Rural Finance Support Programme,Short: INFRASTRUCTURE AND RURAL FINANCE SUPPORT PROGRAMME Long: ,1100001690,Armenia,2014,1275793,"USD, constant 2021",2014,3,610,10009,South & Central Asia,10019,UMICs,13,ODA Loans,4,10,421,C01,.89999998,,,.918571,,,,,,,,,,,,,,,302,.89999998,,,,INFRASTRUCTURE AND RURAL FINANCE SUPPORT PROGRAMME,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,,2014-09-18,1,2,200,,2020-02-01,2039-08-01,,,,,,,,,,CRS 2014 data,12472434688,0,0,0,1,0,1,.918571,752731264,1
CRS,2004000100,,988,IFAD,,1,IFAD,https://www.ifad.org/en/,https://www.ifad.org/en/web/operations/projects-and-programmes,North-East Development Project,Short: NORTH-EAST DEVELOPMENT PROJECT Long: ,1289,Azerbaijan,2004,7631140,"USD, constant 2021",2004,1,611,10009,South & Central Asia,10019,UMICs,13,ODA Loans,4,10,421,,6.1206112,,,7.6311402,,,,,,,,,,,,,,,302,6.1206112,,,,NORTH-EAST DEVELOPMENT PROJECT,31140,Agricultural water resources,311,III.1.a. Agriculture,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-09,1,2,750,750,2015-03-01,2039-09-01,,,,,,,,,,CRS 2004-05 data,17653317632,0,0,0,1,0,1,7.6311402,299037568,0
CRS,2007000072,,988,IFAD,,1,IFAD,https://www.ifad.org/en/,https://www.ifad.org/en/web/operations/projects-and-programmes,Rural Development Project for the North-West,Short: RURAL DEVELOPMENT PROJECT FOR THE NORTH-WEST Long: ,1398,Azerbaijan,2007,10047440,"USD, constant 2021",2007,1,611,10009,South & Central Asia,10019,UMICs,13,ODA Loans,4,10,421,,7.8140292,,,8.544014,,,,,,,,,,,,,,,302,7.8140292,,,,RURAL DEVELOPMENT PROJECT FOR THE NORTH-WEST,31140,Agricultural water resources,311,III.1.a. Agriculture,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,2007-12-13,1,2,750,750,2018-05-01,2039-09-01,,,,,,,,,,CRS 2007 data,17653317632,0,0,0,1,0,1,8.544014,299037568,0
CRS,2009000175,,988,IFAD,,1,IFAD,https://www.ifad.org/en/,https://www.ifad.org/en/web/operations/projects-and-programmes,PARTICIPATORY SMALL-SCALE WATER RESOURCES SECTOR PROJECT,Short: PARTICIPATORY SMALL-SCALE WATER RESOURCES SECTOR PROJECT Long: ,1466,Bangladesh,,30268808,"USD, constant 2021",2009,1,666,10009,South & Central Asia,10016,LDCs,13,ODA Loans,4,10,421,,19.438587,,,20.979685,,,,,,,,,,,,,,,302,19.438587,,,,PARTICIPATORY SMALL-SCALE WATER RESOURCES SECTOR PROJECT,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,CRS 2009 data,118779535360,0,0,0,1,0,1,20.979685,973094272,1
CRS,2022000214,,988,IFAD,,1,IFAD,https://www.ifad.org/en/,https://www.ifad.org/en/web/operations/projects-and-programmes,CDRS,Short: AGRICULTURAL WATER RESOURCES Long: Climate and Disaster Resilient Small-Scale Water Resources Management Project,2000002357,Bangladesh,2022,44499184,"USD, constant 2021",2022,1,666,10009,South & Central Asia,10016,LDCs,13,ODA Loans,4,10,421,C01,42.98,0,0,44.499184,0,0,,,,,,,,,,,,,302,42.98,0,,,AGRICULTURAL WATER RESOURCES,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,Climate and Disaster Resilient Small-Scale Water Resources Management Project,,,,,,,,,,,,,,,,,,,2022-12-31,,,,,,,,,,,,,,,,CRS 2022 data,118779535360,0,0,0,1,0,1,44.499184,973094272,0
CRS,2020000167,,988,IFAD,,1,IFAD,https://www.ifad.org/en/,https://www.ifad.org/en/web/operations/projects-and-programmes,Regional Programme for the Integration of Agricultural Markets,Short: REGIONAL PROGRAMME FOR THE INTEGRATION OF AGRICULTURAL MARKETS Long: ,2000003066,Benin,2020,6354465,"USD, constant 2021",2020,1,236,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,5.5999999,,,5.9544649,,,,,,,,,,,,,,,302,5.5999999,,,,REGIONAL PROGRAMME FOR THE INTEGRATION OF AGRICULTURAL MARKETS,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-31,,,,,,,,,,,,,,,,CRS 2020 data,16607285248,0,0,0,1,0,1,5.9544649,93605496,1
CRS,2005000028,,988,IFAD,,1,IFAD,https://www.ifad.org/en/,https://www.ifad.org/en/web/operations/projects-and-programmes,"Agriculture, Marketing and Enterprise Promotion Programme","Short: AGRICULTURE, MARKETING AND ENTERPRISE PROMOTION PROGRAMME Long: ",1296,Bhutan,2005,333010,"USD, constant 2021",2005,1,630,10009,South & Central Asia,10016,LDCs,13,ODA Loans,4,10,421,,.27441499,,,.33300999,,,,,,,,,,,,,,,302,.27441499,,,,"AGRICULTURE, MARKETING AND ENTERPRISE PROMOTION PROGRAMME",31140,Agricultural water resources,311,III.1.a. Agriculture,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,2005-04-19,1,2,750,750,2015-10-15,2039-09-01,,,,,,,,,,CRS 2004-05 data,2855839232,0,0,0,1,0,1,.33300999,43121436,0
CRS,2010000036,,988,IFAD,,1,IFAD,https://www.ifad.org/en/,https://www.ifad.org/en/web/operations/projects-and-programmes,Agricultural Services Support Project,Short: AGRICULTURAL WATER RESOURCES Long: ,1546,Botswana,2010,689365,"USD, constant 2021",2010,1,227,10003,South of Sahara,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,.64439201,,,.68936503,,,,,,,,,,,,,,,302,.64439201,,,,AGRICULTURAL WATER RESOURCES,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-12-05,,2,750,,2014-04-01,2028-10-01,,,,,,,,,,CRS 2010 data,6394686464,0,0,0,1,0,1,.68936503,1706950.1,0
CRS,2021000042,,988,IFAD,,1,IFAD,https://www.ifad.org/en/,https://www.ifad.org/en/web/operations/projects-and-programmes,Planting Climate Resilience in Rural Communities of the North-east Project,Short: PLANTING CLIMATE RESILIENCE IN RURAL COMMUNITIES OF THE NORTH-EAST PROJECT Long: ,2000002253,Brazil,2021,11762000,"USD, constant 2021",2021,1,431,10006,South America,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,11.762,0,0,11.762,0,0,,,,,,,,,,,,,302,11.762,0,,,PLANTING CLIMATE RESILIENCE IN RURAL COMMUNITIES OF THE NORTH-EAST PROJECT,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,,,,,,,,,,,,,,,,CRS 2021 data,109179437056,0,0,0,1,0,1,11.762,226154592,0
CRS,2007000029,,988,IFAD,,1,IFAD,https://www.ifad.org/en/,https://www.ifad.org/en/web/operations/projects-and-programmes,Small-Scale Irrigation and Water Management Project,Short: SMALL-SCALE IRRIGATION AND WATER MANAGEMENT PROJECT Long: ,1368,Burkina Faso,2007,12505980,"USD, constant 2021",2007,1,287,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,,.95520198,,,1.0444371,,,,,,,,,,,,,,,302,.95520198,,,,SMALL-SCALE IRRIGATION AND WATER MANAGEMENT PROJECT,15150,Democratic participation and civil society,151,I.5.a. Government & Civil Society-general,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,2007-12-13,1,2,750,750,2018-05-15,2039-09-01,,,,,,,,,,CRS 2007 data,29398272000,1,0,1,0,1,1,1.0444371,625761920,1
