dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2004000521z,,301,Canada,https://www.oecd-ilibrary.org/sites/aa7e3298-en/index.html?itemId=/content/component/aa7e3298-en,1,Canadian International Development Agency,https://www.international.gc.ca/world-monde/funding-financement/funding_development_projects-financement_projets_developpement.aspx?lang=eng,,,Short:  Long: ,A032170001,Afghanistan,2004,1134780,"USD, constant 2021",2004,1,625,10009,South & Central Asia,10016,LDCs,11,ODA Grants,1,10,110,,.76858002,.76858002,,1.13478,1.13478,,,,.76858002,0,0,1.13478,0,0,,,,,301,1,1,,,,31140,Agricultural water resources,311,III.1.a. Agriculture,90000,Other,Other,90000,,,,2003-04-01,2004-03-31,,,,0,1,2,,,,,,,,,,0,0,,0,2004-09-30,,,,,,,,,,,,,,,,CRS 2004-05 data,101472763904,0,0,0,1,0,1,1.13478,672270080,0
CRS,2003000757z,,301,Canada,https://www.oecd-ilibrary.org/sites/aa7e3298-en/index.html?itemId=/content/component/aa7e3298-en,1,Canadian International Development Agency,https://www.international.gc.ca/world-monde/funding-financement/funding_development_projects-financement_projets_developpement.aspx?lang=eng,,,Short:  Long: ,A032221001,Afghanistan,2003,937477,"USD, constant 2021",2003,1,625,10009,South & Central Asia,10016,LDCs,11,ODA Grants,1,10,110,,.57138801,,,.93747699,,,,,.57138801,0,0,.93747699,0,0,0,,,,301,.80000001,,,,,31140,Agricultural water resources,311,III.1.a. Agriculture,90000,Other,Other,90000,,,,2003-10-08,2004-12-31,,,,0,1,0,,,,,,,,,,0,0,,0,2003-12-31,,,,,,,,,,,,,,,,CRS 2002-03 data,101472763904,0,0,0,1,0,1,.93747699,672270080,1
CRS,2006000331z,,301,Canada,https://www.oecd-ilibrary.org/sites/aa7e3298-en/index.html?itemId=/content/component/aa7e3298-en,1,Canadian International Development Agency,https://www.international.gc.ca/world-monde/funding-financement/funding_development_projects-financement_projets_developpement.aspx?lang=eng,,,Short:  Long: ,A033143001,Afghanistan,2006,16091812,"USD, constant 2021",2006,1,625,10009,South & Central Asia,10016,LDCs,11,ODA Grants,1,10,110,,13.224015,8.8160105,,16.091812,10.727876,,,,13.224015,0,0,16.091812,0,0,0,,,0,301,15,10,,,,31140,Agricultural water resources,311,III.1.a. Agriculture,90000,Other,Other,90000,,,,2006-04-03,2013-03-29,,,,0,0,1,,,,,,,,,,2,,,,2006-06-30,,,,,,,,,,,,,,,,CRS 2006 data,101472763904,0,0,0,1,0,1,16.091812,672270080,0
CRS,2006000076z,,301,Canada,https://www.oecd-ilibrary.org/sites/aa7e3298-en/index.html?itemId=/content/component/aa7e3298-en,1,Canadian International Development Agency,https://www.international.gc.ca/world-monde/funding-financement/funding_development_projects-financement_projets_developpement.aspx?lang=eng,,,Short:  Long: ,A033143002,Afghanistan,2006,1072788,"USD, constant 2021",2006,1,625,10009,South & Central Asia,10016,LDCs,11,ODA Grants,1,10,110,,.88160098,,,1.072788,,,,,0,0,.88160098,0,0,1.072788,0,,,0,301,1,,,,,31140,Agricultural water resources,311,III.1.a. Agriculture,90000,Other,Other,90000,,,,2006-04-03,2013-03-29,,,,0,0,1,,,,,,1,,,,,,,2,2006-03-31,,,,,,,,,,,,,,,,CRS 2006 data,101472763904,0,0,0,1,0,1,1.072788,672270080,0
CRS,20070001020002,,301,Canada,https://www.oecd-ilibrary.org/sites/aa7e3298-en/index.html?itemId=/content/component/aa7e3298-en,1,Canadian International Development Agency,https://www.international.gc.ca/world-monde/funding-financement/funding_development_projects-financement_projets_developpement.aspx?lang=eng,,,Short:  Long: ,A033528001,Afghanistan,,0,"USD, constant 2021",2010,3,625,10009,South & Central Asia,10016,LDCs,11,ODA Grants,1,10,110,D02,0,.85343599,0,0,.87415999,0,,,0,0,0,0,0,0,0,,,,301,0,.87921,,,,31140,Agricultural water resources,311,III.1.a. Agriculture,90000,Other,Other,90000,,,,2006-12-15,2011-06-30,,,,0,0,0,0,,,,,1,,,,0,0,0,0,,,,0,0,,,0,0,0,0,,,,,,CRS 2010 data,101472763904,0,0,0,1,0,1,0,672270080,1
CRS,2008000654,,301,Canada,https://www.oecd-ilibrary.org/sites/aa7e3298-en/index.html?itemId=/content/component/aa7e3298-en,1,Canadian International Development Agency,https://www.international.gc.ca/world-monde/funding-financement/funding_development_projects-financement_projets_developpement.aspx?lang=eng,,,Short:  Long: ,A033627001,Afghanistan,2008,49946272,"USD, constant 2021",2008,1,625,10009,South & Central Asia,10016,LDCs,11,ODA Grants,1,10,110,,46.498653,0,,49.946274,0,,,,46.498653,0,0,49.946274,0,0,,,,,301,50,0,,,,31140,Agricultural water resources,311,III.1.a. Agriculture,90000,Other,Other,90000,,,,2007-02-14,2011-12-30,,,,0,0,0,0,,,,,,,,,0,0,,1,2008-12-31,,,,,,,,,,,,,,,,CRS 2008 data,101472763904,0,0,0,1,0,1,49.946274,672270080,1
CRS,20112000380001,,301,Canada,https://www.oecd-ilibrary.org/sites/aa7e3298-en/index.html?itemId=/content/component/aa7e3298-en,1,Canadian International Development Agency,https://www.international.gc.ca/world-monde/funding-financement/funding_development_projects-financement_projets_developpement.aspx?lang=eng,,,Short:  Long: ,A033627003,Afghanistan,2011,142268,"USD, constant 2021",2011,1,625,10009,South & Central Asia,10016,LDCs,11,ODA Grants,1,10,110,D02,.14934801,.043272,0,.142268,.041219998,0,,,.14934801,0,0,.142268,0,0,,,,,301,.14771999,.042800002,,,,31140,Agricultural water resources,311,III.1.a. Agriculture,90000,Other,Other,90000,,,,2008-12-23,2012-12-31,,,,0,0,1,0,,,,,1,,,,0,0,0,0,2011-05-03,,,,,,,,,,,,,,,,CRS 2011 data,101472763904,0,0,0,1,0,1,.142268,672270080,1
CRS,20070006450007,,301,Canada,https://www.oecd-ilibrary.org/sites/aa7e3298-en/index.html?itemId=/content/component/aa7e3298-en,1,Canadian International Development Agency,https://www.international.gc.ca/world-monde/funding-financement/funding_development_projects-financement_projets_developpement.aspx?lang=eng,,,Short:  Long: ,A033773001,Afghanistan,,0,"USD, constant 2021",2010,3,625,10009,South & Central Asia,10016,LDCs,11,ODA Grants,1,10,110,B03,0,.96097797,0,0,.98431301,0,,,0,0,0,0,0,0,0,,,,301,0,.99000001,,,,31140,Agricultural water resources,311,III.1.a. Agriculture,90000,Other,Other,90000,,,,2007-05-30,2009-05-30,,,,1,0,1,0,,,,,,1,,,0,0,0,0,,,,0,0,,,0,0,0,0,,,,,,CRS 2010 data,101472763904,0,0,0,1,0,1,0,672270080,1
CRS,2002000168z,,301,Canada,https://www.oecd-ilibrary.org/sites/aa7e3298-en/index.html?itemId=/content/component/aa7e3298-en,1,Canadian International Development Agency,https://www.international.gc.ca/world-monde/funding-financement/funding_development_projects-financement_projets_developpement.aspx?lang=eng,,MODERNIZATION OF MINISTRY OF WATER RESOURCES FIN.MGMT CAPABILITY II,"Short: MODERNIZATION OF MINISTRY OF WATER RESOURCES FIN.MGMT CAPABILITY Long: Themes: 0101 - Good Governance  Expected Impact / Long-term Results: Improved accountability/transparency and increased capacity to more efficiently managedonor and GoB funds for water sector activities, including flood control, drainage and irrigation  E",A030334001,Bangladesh,2002,4820708,"USD, constant 2021",2002,1,666,10009,South & Central Asia,10016,LDCs,11,ODA Grants,1,10,110,,2.0700641,.0044590002,,3.9324479,.0084699998,,,,.63694298,0,1.433121,1.2099839,0,2.7224641,,,,,301,3.25,.0070000002,,,MODERNIZATION OF MINISTRY OF WATER RESOURCES FIN.MGMT CAPABILITY,15111,Public finance management (PFM),151,I.5.a. Government & Civil Society-general,,,,,,,,1999-10-05,2004-03-31,"Themes: 0101 - Good Governance  Expected Impact / Long-term Results: Improved accountability/transparency and increased capacity to more efficiently managedonor and GoB funds for water sector activities, including flood control, drainage and irrigation  E",,,1,1,2,,,,,,1,,,,0,1,,0,2002-06-30,,,,,,,,,,,,,,,,CRS 2002-03 data,118779535360,0,1,0,0,1,1,3.9324479,973094272,1
CRS,2008000072,,301,Canada,https://www.oecd-ilibrary.org/sites/aa7e3298-en/index.html?itemId=/content/component/aa7e3298-en,1,Canadian International Development Agency,https://www.international.gc.ca/world-monde/funding-financement/funding_development_projects-financement_projets_developpement.aspx?lang=eng,,Emergency Disaster Damage Rehabilitation,"Short: EMERGENCY DISASTER DAMAGE REHABILITATION Long: Emergency Disaster Damage Rehabilitation   This project will rehabilitate damage caused by the 2007 floods and Cyclone Sidr, enabling people to resume their normal lives by restoring access to livelihoods and basic infrastructure.  The project will include the rehabilitation of high priority flood and cyclone damaged infrastructure and facilities, such as roads, bridges, irrigation facilities and cyclone shelters. Through a quick disbursing mechanism, the project will help the Government of Bangladesh finance imports of critical commodities and inputs, including food grain and fertilizer. The project also supports capacity building to increase Bangladesh's disaster preparedness and capacity to mitigate damage from natural disasters. A Technical  Assistance grant will be provided by the Asian Development Bank for procurement performance audit, financial management and monitoring, and third party scrutiny of sub-project selection and implementation.1. Rapid restoration of access to social services and economic activities 2. Restored food security 3. Reduced vulnerability to future flood and cyclone damageExpected Outcomes: 1. Adoption of cost-effective disaster-proofing measures and design standards to minimize future flood and cyclone damage 2. Rehabilitation of high-priority, flood and cyclone damaged infrastructure and facilities 3. Crops are restored 4. Strengthened capacity and disaster preparedness of the Government of Bangladesh 5. Stabilization of livelihoods and prevention of people falling further into povertyExpected Outputs: 1. Critical commodities needed for quick recovery (i.e. food grain and fertilizer) are purchased 2. Civil works, equipment, building and construction materials are procured 3. Consulting services engaged for project design, implementation, monitoring, and evaluation 4. Capacity building and training provided to support disaster preparedness and mitigation 5. Employment created through the construction, operation and maintenance of critical infrastructure Countries: Bangladesh (100%)  Sectors: 073010 (56%), 031150 (34%), 041050 (5%), 074010 (5%)  Themes: Poverty Reduction, Good Governance, Capacity Development",A034127001,Bangladesh,2008,10189040,"USD, constant 2021",2008,1,666,10009,South & Central Asia,10016,LDCs,11,ODA Grants,1,10,110,,9.4857254,4.6498652,,10.18904,4.994627,,,,9.2997303,0,.185995,9.989254,0,.19978499,,,,,301,10.2,5,,,EMERGENCY DISASTER DAMAGE REHABILITATION,73010,Immediate post-emergency reconstruction and rehabilitation,730,VIII.2. Reconstruction Relief & Rehabilitation,46004,Asian Development Bank,Asian Development Bank,46000,,,,2008-01-01,2013-12-31,"Emergency Disaster Damage Rehabilitation   This project will rehabilitate damage caused by the 2007 floods and Cyclone Sidr, enabling people to resume their normal lives by restoring access to livelihoods and basic infrastructure.  The project will include the rehabilitation of high priority flood and cyclone damaged infrastructure and facilities, such as roads, bridges, irrigation facilities and cyclone shelters. Through a quick disbursing mechanism, the project will help the Government of Bangladesh finance imports of critical commodities and inputs, including food grain and fertilizer. The project also supports capacity building to increase Bangladesh's disaster preparedness and capacity to mitigate damage from natural disasters. A Technical  Assistance grant will be provided by the Asian Development Bank for procurement performance audit, financial management and monitoring, and third party scrutiny of sub-project selection and implementation.1. Rapid restoration of access to social services and economic activities 2. Restored food security 3. Reduced vulnerability to future flood and cyclone damageExpected Outcomes: 1. Adoption of cost-effective disaster-proofing measures and design standards to minimize future flood and cyclone damage 2. Rehabilitation of high-priority, flood and cyclone damaged infrastructure and facilities 3. Crops are restored 4. Strengthened capacity and disaster preparedness of the Government of Bangladesh 5. Stabilization of livelihoods and prevention of people falling further into povertyExpected Outputs: 1. Critical commodities needed for quick recovery (i.e. food grain and fertilizer) are purchased 2. Civil works, equipment, building and construction materials are procured 3. Consulting services engaged for project design, implementation, monitoring, and evaluation 4. Capacity building and training provided to support disaster preparedness and mitigation 5. Employment created through the construction, operation and maintenance of critical infrastructure Countries: Bangladesh (100%)  Sectors: 073010 (56%), 031150 (34%), 041050 (5%), 074010 (5%)  Themes: Poverty Reduction, Good Governance, Capacity Development",,,1,0,1,0,,,,,,,,,0,0,,0,2008-03-31,,,,,,,,,,,,,,,,CRS 2008 data,118779535360,0,1,0,0,1,1,10.18904,973094272,0
