dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2010100121,,18,Finland,https://www.oecd-ilibrary.org/sites/dbcd0a36-en/index.html?itemId=/content/component/dbcd0a36-en,3,Ministry of Foreign Affairs,https://um.fi/frontpage,,Farmers  Clubs in Kunene Province Angola Phase II,"Short: FARMERS  CLUBS IN KUNENE PROVINCE ANGOLA PHASE II Long: The overall objective of the project is to promote environmentally sustainable human development in Angola. The project contributes to eradicating extreme poverty in rural areas of Kunene province. The purpose is to increase the food security and income of 1530 farmers and their families through training in environment friendly production methods literacy training and strengthened organization thereby consolidating and up-scaling the activities and results of the first 3 years of the Farmers? Club project.The project will improve the human rights status of the participants by increasing their food security and standard of living. It will provide access to education enabling the participants to become literate. The project will promote gender equality and inclusion of the disabled in all project activities and will seek to enable participants to exercise their civil rights in the local society. Introduction of conservation farming methods and crop diversification will work towards climate proofing the farmers.The project will both develop the existing 20 Farmers? Clubs and create 10 new ones with 500 farmers as members. Main beneficiaries are 1530 farmers and their families approximately 10000 people.The 20 existing clubs with 1030 members will be supported in becoming legally registered as associations and hereby getting access to government guaranteed micro credit schemes. The project will support the farmers in developing their production and common sale systems further and in successfully exploiting the micro credit opportunities for making productive investments.500 farmers of whom at least half are female will be organized in 10 new Farmers? Clubs. Each club of approximately 50 farmers will elect a Farmers? Club Committee of 5 members who will be trained in project activities and leadership skills including practising inclusion and transparency. The Committees will be responsible for guiding the rest of the club members and will gradually take over the ownership of the club activities. Club activities include monthly training sessions on sustainable agricultural methods basic business skills basic health hygiene and sanitation, monthly club meetings, literacy and numeracy training, health campaigns and more. Each group of 10 farmers will establish a model field where new methods are demonstrated trained and proved. The clubs are encouraged to organize common transport and/or systems for sale of the produce.",22504601,Angola,2013,0,"USD, constant 2021",2015,3,225,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,C01,0,.19771001,,0,.22915199,,,,0,,,0,,,,,,,918,0,.17823599,.17823599,.19771001,FARMERS  CLUBS IN KUNENE PROVINCE ANGOLA PHASE II,31140,Agricultural water resources,311,III.1.a. Agriculture,22000,Donor country-based NGO,"Finnish NGO, U-landshjälp från Folk till Folk i Finland rf (UFF)",22000,,,,2010-11-04,2016-12-31,"The overall objective of the project is to promote environmentally sustainable human development in Angola. The project contributes to eradicating extreme poverty in rural areas of Kunene province. The purpose is to increase the food security and income of 1530 farmers and their families through training in environment friendly production methods literacy training and strengthened organization thereby consolidating and up-scaling the activities and results of the first 3 years of the Farmers? Club project.The project will improve the human rights status of the participants by increasing their food security and standard of living. It will provide access to education enabling the participants to become literate. The project will promote gender equality and inclusion of the disabled in all project activities and will seek to enable participants to exercise their civil rights in the local society. Introduction of conservation farming methods and crop diversification will work towards climate proofing the farmers.The project will both develop the existing 20 Farmers? Clubs and create 10 new ones with 500 farmers as members. Main beneficiaries are 1530 farmers and their families approximately 10000 people.The 20 existing clubs with 1030 members will be supported in becoming legally registered as associations and hereby getting access to government guaranteed micro credit schemes. The project will support the farmers in developing their production and common sale systems further and in successfully exploiting the micro credit opportunities for making productive investments.500 farmers of whom at least half are female will be organized in 10 new Farmers? Clubs. Each club of approximately 50 farmers will elect a Farmers? Club Committee of 5 members who will be trained in project activities and leadership skills including practising inclusion and transparency. The Committees will be responsible for guiding the rest of the club members and will gradually take over the ownership of the club activities. Club activities include monthly training sessions on sustainable agricultural methods basic business skills basic health hygiene and sanitation, monthly club meetings, literacy and numeracy training, health campaigns and more. Each group of 10 farmers will establish a model field where new methods are demonstrated trained and proved. The clubs are encouraged to organize common transport and/or systems for sale of the produce.",,,1,1,0,0,,,,,,,,,0,0,1,0,2013-12-03,,,,,,,,,,,,,,,,CRS 2015 data,14628537344,0,0,0,1,0,1,0,12554838,1
CRS,2011115005,,18,Finland,https://www.oecd-ilibrary.org/sites/dbcd0a36-en/index.html?itemId=/content/component/dbcd0a36-en,3,Ministry of Foreign Affairs,https://um.fi/frontpage,,Frame Agreement with NGO (Finn Church Aid),"Short: FRAME AGREEMENT WITH NGO (FINN CHURCH AID) Long: Climate Change Adaptation through Access to Irrigation and Agriculture Techniques, the project focuses on mitigation of droughts impacts, building up capacitiies of target communities to better  manage water resource to cope with droughts risks and apply agricultural best practices resilient to droughts, which will last even after the project completion.",11010,Cambodia,,159184.02,"USD, constant 2021",2011,1,728,10008,Far East Asia,10016,LDCs,11,ODA Grants,1,10,110,C01,.082230002,.082230002,0,.082928002,.082928002,0,,,.082230002,0,0,.082928002,0,0,,,,,918,.05914,.05914,,,FRAME AGREEMENT WITH NGO (FINN CHURCH AID),74020,Multi-hazard response preparedness,740,VIII.3. Disaster Prevention & Preparedness,22000,Donor country-based NGO,"Finnish NGO, Finnish Church Aid",22000,,,,2011-01-01,2011-12-31,"Climate Change Adaptation through Access to Irrigation and Agriculture Techniques, the project focuses on mitigation of droughts impacts, building up capacitiies of target communities to better  manage water resource to cope with droughts risks and apply agricultural best practices resilient to droughts, which will last even after the project completion.",,,0,2,1,0,,,,,,,,,0,0,2,0,,,,,,,,,,,,,,,,,CRS 2011 data,23280652288,0,1,0,0,1,1,.082928002,1112822272,1
CRS,2006000381z,,18,Finland,https://www.oecd-ilibrary.org/sites/dbcd0a36-en/index.html?itemId=/content/component/dbcd0a36-en,3,Ministry of Foreign Affairs,https://um.fi/frontpage,,FRAME AGREEMENT WITH NGO (FRIKYRKLIG SAMVERKAN FS RF),"Short: FRAME AGREEMENT WITH NGO (FRIKYRKLIG SAMVERKAN FS RF) Long: THE PURPOSE OF THE PROJECT IS TO INCREASE THE INCOME FOR POOR FARMERS AND THEIR FAMILIES IN RURAL CAMBODIA. THIS IS DONE THROUGH DIFFERENT PROJECTS IN THE VILLAGES, BETTER IRRIGATION,WATER-PUMPS, RICE- AND FERTILIZERBANKS, GIFT-LOANS FOR COWS, PIGS AND HE",728FSM01,Cambodia,2006,52889,"USD, constant 2021",2006,1,728,10008,Far East Asia,10016,LDCs,11,ODA Grants,1,10,110,,.042676002,,,.052889001,,,,,.042676002,0,0,.052889001,0,0,,,,,918,.034000002,,,,FRAME AGREEMENT WITH NGO (FRIKYRKLIG SAMVERKAN FS RF),31120,Agricultural development,311,III.1.a. Agriculture,20000,Non-Governmental Organisation (NGO) and Civil Society,"FINNISH NGO, FRIKYRKLIG SAMVERKAN FS RF",20000,,,,2007-01-01,2008-12-31,"THE PURPOSE OF THE PROJECT IS TO INCREASE THE INCOME FOR POOR FARMERS AND THEIR FAMILIES IN RURAL CAMBODIA. THIS IS DONE THROUGH DIFFERENT PROJECTS IN THE VILLAGES, BETTER IRRIGATION,WATER-PUMPS, RICE- AND FERTILIZERBANKS, GIFT-LOANS FOR COWS, PIGS AND HE",,,1,1,1,,,,,,1,,,,0,0,,0,2006-07-12,,,,,,,,,,,,,,,,CRS 2006 data,23280652288,0,1,0,0,1,1,.052889001,1112822272,0
CRS,2006060381,,18,Finland,https://www.oecd-ilibrary.org/sites/dbcd0a36-en/index.html?itemId=/content/component/dbcd0a36-en,3,Ministry of Foreign Affairs,https://um.fi/frontpage,,Frame agreement with NGO (Frikyrklig samverkan FS rf),"Short: FRAME AGREEMENT WITH NGO (FRIKYRKLIG SAMVERKAN FS RF) Long: The purpose of the project is to increase the income for poor farmers and their families in rural Cambodia. This is done through different projects in the villages, better irrigation_water-pumps_ rice- and fertilizerbanks_ gift-loans for cows_ pigs and he",89834901,Cambodia,,0,"USD, constant 2021",2008,3,728,10008,Far East Asia,10016,LDCs,11,ODA Grants,1,10,110,,0,.026972,0,0,.027474999,0,,,0,0,0,0,0,0,0,,,,918,0,.0187,,,FRAME AGREEMENT WITH NGO (FRIKYRKLIG SAMVERKAN FS RF),31120,Agricultural development,311,III.1.a. Agriculture,22000,Donor country-based NGO,Finnish NGO_ Frikyrklig samverkan FS rf,22000,,,,2007-01-01,2008-12-31,"The purpose of the project is to increase the income for poor farmers and their families in rural Cambodia. This is done through different projects in the villages, better irrigation_water-pumps_ rice- and fertilizerbanks_ gift-loans for cows_ pigs and he",,,1,1,1,0,,,,,1,,,,0,0,,0,,,,,,,,,,,,,,,,,CRS 2008 data,23280652288,0,1,0,0,1,1,0,1112822272,0
CRS,2007070311,,18,Finland,https://www.oecd-ilibrary.org/sites/dbcd0a36-en/index.html?itemId=/content/component/dbcd0a36-en,3,Ministry of Foreign Affairs,https://um.fi/frontpage,,Frame agreement with NGO (Suomen Lahetysseura ry),"Short: FRAME AGREEMENT WITH NGO (SUOMEN LAHETYSSEURA RY) Long: Huayuan Community Developmenr Project. Improving food security by irrigation, biogas systems and by clean drinking water, village doctor training",26631,China (People's Republic of),,24463,"USD, constant 2021",2009,3,730,10008,Far East Asia,10019,UMICs,11,ODA Grants,1,10,110,,0,.023674,0,0,.024542,0,,,0,0,0,0,0,0,0,,,,918,0,.017000001,,,FRAME AGREEMENT WITH NGO (SUOMEN LAHETYSSEURA RY),15150,Democratic participation and civil society,151,I.5.a. Government & Civil Society-general,22000,Donor country-based NGO,"Finnish NGO, Suomen Lahetysseura ry",22000,Hunan Province,,,2009-01-01,2010-12-31,"Huayuan Community Developmenr Project. Improving food security by irrigation, biogas systems and by clean drinking water, village doctor training",,,0,1,2,0,,,,,1,,,,0,0,,0,,,,,,,,,,,,,,,,,CRS 2009 data,136169218048,0,1,0,0,1,1,0,3116165376,1
CRS,2007070311,,18,Finland,https://www.oecd-ilibrary.org/sites/dbcd0a36-en/index.html?itemId=/content/component/dbcd0a36-en,3,Ministry of Foreign Affairs,https://um.fi/frontpage,,Frame agreement with NGO (Suomen Lahetysseura ry),"Short: FRAME AGREEMENT WITH NGO (SUOMEN LAHETYSSEURA RY) Long: Huayuan Community Developmenr Project. Improving food security by irrigation_ biogas systems and by clean drinking water, village doctor training",26650,China (People's Republic of),,0,"USD, constant 2021",2008,3,730,10008,Far East Asia,10019,UMICs,11,ODA Grants,1,10,110,,0,.113695,0,0,.115815,0,,,0,0,0,0,0,0,0,,,,918,0,.078824997,,,FRAME AGREEMENT WITH NGO (SUOMEN LAHETYSSEURA RY),15150,Democratic participation and civil society,151,I.5.a. Government & Civil Society-general,22000,Donor country-based NGO,Finnish NGO_ Suomen Lahetysseura ry,22000,Hunan Province,,,2007-02-22,2008-12-31,"Huayuan Community Developmenr Project. Improving food security by irrigation_ biogas systems and by clean drinking water, village doctor training",,,0,1,2,0,,,,,1,,,,0,0,,0,,,,,,,,,,,,,,,,,CRS 2008 data,136169218048,0,1,0,0,1,1,0,3116165376,0
CRS,2007070312,,18,Finland,https://www.oecd-ilibrary.org/sites/dbcd0a36-en/index.html?itemId=/content/component/dbcd0a36-en,3,Ministry of Foreign Affairs,https://um.fi/frontpage,,Frame agreement with NGO (Suomen Lahetysseura ry),"Short: FRAME AGREEMENT WITH NGO (SUOMEN LAHETYSSEURA RY) Long: Hunan Minority Areas Development Project. Improving food security by irrigation_ women's income generating projects and by farmer's training, household energy production",26660,China (People's Republic of),,111919,"USD, constant 2021",2008,3,730,10008,Far East Asia,10019,UMICs,11,ODA Grants,1,10,110,,0,.140173,0,0,.14278799,0,,,0,0,0,0,0,0,0,,,,918,0,.097181998,,,FRAME AGREEMENT WITH NGO (SUOMEN LAHETYSSEURA RY),15150,Democratic participation and civil society,151,I.5.a. Government & Civil Society-general,22000,Donor country-based NGO,Finnish NGO_ Suomen Lahetysseura ry,22000,Hunan Province,,,2007-02-22,2008-12-31,"Hunan Minority Areas Development Project. Improving food security by irrigation_ women's income generating projects and by farmer's training, household energy production",,,1,1,2,0,,,,,1,,,,0,0,,0,,,,,,,,,,,,,,,,,CRS 2008 data,136169218048,0,1,0,0,1,1,0,3116165376,1
CRS,2010100764,,18,Finland,https://www.oecd-ilibrary.org/sites/dbcd0a36-en/index.html?itemId=/content/component/dbcd0a36-en,3,Ministry of Foreign Affairs,https://um.fi/frontpage,,Frame agreement with NGO (Suomen Lähetysseura ry),"Short: RURAL DEVELOPMENT Long: Huayuan Community Developmenr Project. Improving food security by irrigation, biogas systems and by clean drinking water, village doctor training",26665,China (People's Republic of),,124762,"USD, constant 2021",2010,1,730,10008,Far East Asia,10019,UMICs,11,ODA Grants,1,10,110,C01,.114834,0,,.124762,0,,,,.114834,0,0,.124762,0,0,,,,,918,.0867,0,,,RURAL DEVELOPMENT,43040,Rural development,430,IV.2. Other Multisector,22000,Donor country-based NGO,"Finnish NGO, Suomen Lähetysseura ry",22000,,,,2011-01-01,2013-12-31,"Huayuan Community Developmenr Project. Improving food security by irrigation, biogas systems and by clean drinking water, village doctor training",,,1,1,2,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,CRS 2010 data,136169218048,0,1,0,0,1,1,.124762,3116165376,0
CRS,2007000312,,18,Finland,https://www.oecd-ilibrary.org/sites/dbcd0a36-en/index.html?itemId=/content/component/dbcd0a36-en,3,Ministry of Foreign Affairs,https://um.fi/frontpage,,Frame agreement with NGO (Suomen Lähetysseura ry),"Short: FRAME AGREEMENT WITH NGO (SUOMEN LÄHETYSSEURA RY) Long: Hunan Minority Areas Development Project. Improving food security by irrigation, women's income generating projects and by farmer's training, household energy production",89808701,China (People's Republic of),,1286796.1,"USD, constant 2021",2007,1,730,10008,Far East Asia,10019,UMICs,11,ODA Grants,1,10,110,,.27926099,.13964,,.30883101,.15442599,,,,.27926099,0,0,.30883101,0,0,0,,,,918,.204,.102007,,,FRAME AGREEMENT WITH NGO (SUOMEN LÄHETYSSEURA RY),15150,Democratic participation and civil society,151,I.5.a. Government & Civil Society-general,22000,Donor country-based NGO,"Finnish NGO, Suomen Lähetysseura ry",22000,Hunan Province,,,2007-02-22,2008-12-31,"Hunan Minority Areas Development Project. Improving food security by irrigation, women's income generating projects and by farmer's training, household energy production",,,1,1,2,,,,,,1,,,,0,0,,0,,,,,,,,,,,,,,,,,CRS 2007 data,136169218048,0,1,0,0,1,1,.30883101,3116165376,1
CRS,2006060334,,18,Finland,https://www.oecd-ilibrary.org/sites/dbcd0a36-en/index.html?itemId=/content/component/dbcd0a36-en,3,Ministry of Foreign Affairs,https://um.fi/frontpage,,Frame Agreement with NGO (Finn Church Aid),Short: FRAME AGREEMENT WITH NGO (FINN CHURCH AID) Long: Anseba Community Development Project . Improving environmental protection and food security through increased agricultural production_ irrigation and soil conservation methods. Developing local leadership and democratic practices.,10363,Eritrea,,0,"USD, constant 2021",2008,3,271,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,,0,.20229299,0,0,.206066,0,,,0,0,0,0,0,0,0,,,,918,0,.14025,,,FRAME AGREEMENT WITH NGO (FINN CHURCH AID),43040,Rural development,430,IV.2. Other Multisector,22000,Donor country-based NGO,Finnish NGO_ Finnish Church Aid,22000,Central Eritrea,,,2006-09-28,2006-12-31,Anseba Community Development Project . Improving environmental protection and food security through increased agricultural production_ irrigation and soil conservation methods. Developing local leadership and democratic practices.,,,1,1,1,0,,,,,1,,,,0,0,,0,,,,,,,,,,,,,,,,,CRS 2008 data,4172475648,0,1,0,0,1,1,0,55801308,1
