dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2004001027z,,909,Inter-American Development Bank,,1,Ordinary Capital,https://www.iadb.org/en,https://www.iadb.org/en/projects,AGRICULTURAL AND RURAL DEVELOPMENT,"Short: PROVINCIAL AGRICULTURAL DEVELOPMENT Long: THE OBJECTIVE OF THIS PROGRAM IS TO RAISE THE VALUE OF AGRICULTURAL EXPORTS BY IMPROVING THE QUALITY OF SUCH PRODUCTS AND INCREASING PRODUCTION VOLUME. THE PROGRAM WILL FINANCE THREE KINDS OF PROJECTS: (A) PROVINCIAL INVESTMENT PROJECTS, (B) PROJECTS THAT WILL BE CARRIED OUT BY REGIONAL AGENCIES, AND (C) OTHER PROJECTS OF NATIONAL SCOPE THAT WILL BE EXECUTED BY NATIONAL AGENCIES. IN ADDITION TO REGIONAL AND NATIONAL INSTITUTIONAL STRENGTHENING, EACH PROJECT WOULD INCLUDE SPECIFIC INSTITUTIONAL STRENGTHENING COMPONENTS. THE PROGRAM IS FOCUSED ON PROVINCIAL INVESTMENT PROJECTS AND WILL SEEK TO PROMOTE PHYSICAL INVESTMENTS, CHIEFLY IN WORKS TO MODERNIZE AND REHABILITATE IRRIGATION AND DRAINAGE SYSTEMS, TOGETHER WITH OTHER SUPPORT SERVICES, INCLUDING ANIMAL HEALTH, PLANT HEALTH, INFORMATION SYSTEMS, TRADE PROMOTION, INSTITUTIONAL AND STRENGTHENING AND TRAINING.",899-1,Argentina,2004,187019088,"USD, constant 2021",2004,1,425,10006,South America,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,,150,,,187.01909,,,,,,,,,,,,,,,302,150,,,,PROVINCIAL AGRICULTURAL DEVELOPMENT,31120,Agricultural development,311,III.1.a. Agriculture,,,,,,,,,,"THE OBJECTIVE OF THIS PROGRAM IS TO RAISE THE VALUE OF AGRICULTURAL EXPORTS BY IMPROVING THE QUALITY OF SUCH PRODUCTS AND INCREASING PRODUCTION VOLUME. THE PROGRAM WILL FINANCE THREE KINDS OF PROJECTS: (A) PROVINCIAL INVESTMENT PROJECTS, (B) PROJECTS THAT WILL BE CARRIED OUT BY REGIONAL AGENCIES, AND (C) OTHER PROJECTS OF NATIONAL SCOPE THAT WILL BE EXECUTED BY NATIONAL AGENCIES. IN ADDITION TO REGIONAL AND NATIONAL INSTITUTIONAL STRENGTHENING, EACH PROJECT WOULD INCLUDE SPECIFIC INSTITUTIONAL STRENGTHENING COMPONENTS. THE PROGRAM IS FOCUSED ON PROVINCIAL INVESTMENT PROJECTS AND WILL SEEK TO PROMOTE PHYSICAL INVESTMENTS, CHIEFLY IN WORKS TO MODERNIZE AND REHABILITATE IRRIGATION AND DRAINAGE SYSTEMS, TOGETHER WITH OTHER SUPPORT SERVICES, INCLUDING ANIMAL HEALTH, PLANT HEALTH, INFORMATION SYSTEMS, TRADE PROMOTION, INSTITUTIONAL AND STRENGTHENING AND TRAINING.",,,,,,,,,,,,,,,,,,,2004-12-13,,,,,,,,,,,,,,,,CRS 2004-05 data,64025567232,0,1,0,0,1,1,187.01909,513392096,0
CRS,2004001028z,,909,Inter-American Development Bank,,1,Ordinary Capital,https://www.iadb.org/en,https://www.iadb.org/en/projects,AGRICULTURAL AND RURAL DEVELOPMENT,"Short: PROVINCIAL AGRICULTURAL DEVELOPMENT Long: THE OBJECTIVE OF THIS PROGRAM IS TO RAISE THE VALUE OF AGRICULTURAL EXPORTS BY IMPROVING THE QUALITY OF SUCH PRODUCTS AND INCREASING PRODUCTION VOLUME. THE PROGRAM WILL FINANCE THREE KINDS OF PROJECTS: (A) PROVINCIAL INVESTMENT PROJECTS, (B) PROJECTS THAT WILL BE CARRIED OUT BY REGIONAL AGENCIES, AND (C) OTHER PROJECTS OF NATIONAL SCOPE THAT WILL BE EXECUTED BY NATIONAL AGENCIES. IN ADDITION TO REGIONAL AND NATIONAL INSTITUTIONAL STRENGTHENING, EACH PROJECT WOULD INCLUDE SPECIFIC INSTITUTIONAL STRENGTHENING COMPONENTS. THE PROGRAM IS FOCUSED ON PROVINCIAL INVESTMENT PROJECTS AND WILL SEEK TO PROMOTE PHYSICAL INVESTMENTS, CHIEFLY IN WORKS TO MODERNIZE AND REHABILITATE IRRIGATION AND DRAINAGE SYSTEMS, TOGETHER WITH OTHER SUPPORT SERVICES, INCLUDING ANIMAL HEALTH, PLANT HEALTH, INFORMATION SYSTEMS, TRADE PROMOTION, INSTITUTIONAL AND STRENGTHENING AND TRAINING.",899-2,Argentina,2004,62339696,"USD, constant 2021",2004,1,425,10006,South America,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,,50,,,62.339695,,,,,,,,,,,,,,,302,50,,,,PROVINCIAL AGRICULTURAL DEVELOPMENT,31120,Agricultural development,311,III.1.a. Agriculture,,,,,,,,,,"THE OBJECTIVE OF THIS PROGRAM IS TO RAISE THE VALUE OF AGRICULTURAL EXPORTS BY IMPROVING THE QUALITY OF SUCH PRODUCTS AND INCREASING PRODUCTION VOLUME. THE PROGRAM WILL FINANCE THREE KINDS OF PROJECTS: (A) PROVINCIAL INVESTMENT PROJECTS, (B) PROJECTS THAT WILL BE CARRIED OUT BY REGIONAL AGENCIES, AND (C) OTHER PROJECTS OF NATIONAL SCOPE THAT WILL BE EXECUTED BY NATIONAL AGENCIES. IN ADDITION TO REGIONAL AND NATIONAL INSTITUTIONAL STRENGTHENING, EACH PROJECT WOULD INCLUDE SPECIFIC INSTITUTIONAL STRENGTHENING COMPONENTS. THE PROGRAM IS FOCUSED ON PROVINCIAL INVESTMENT PROJECTS AND WILL SEEK TO PROMOTE PHYSICAL INVESTMENTS, CHIEFLY IN WORKS TO MODERNIZE AND REHABILITATE IRRIGATION AND DRAINAGE SYSTEMS, TOGETHER WITH OTHER SUPPORT SERVICES, INCLUDING ANIMAL HEALTH, PLANT HEALTH, INFORMATION SYSTEMS, TRADE PROMOTION, INSTITUTIONAL AND STRENGTHENING AND TRAINING.",,,,,,,,,,,,,,,,,,,2004-12-13,,,,,,,,,,,,,,,,CRS 2004-05 data,64025567232,0,1,0,0,1,1,62.339695,513392096,0
CRS,2010000627,,909,Inter-American Development Bank,,1,Ordinary Capital,https://www.iadb.org/en,https://www.iadb.org/en/projects,Water Infrastructure: Northern Provinces Development,"Short: WATER INFRASTRUCTURE: NORTHERN PROVINCES DEVELOPMENT Long: The program will have the following components:(1) Irrigation and drainage systems,(2) Provide water and sanitation for low income populations,(3) Water Regulation Works.",AR-L1015 & 1843/OC-AR,Argentina,2007,0,"USD, constant 2021",2010,3,425,10006,South America,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,,38.488815,0,,41.175003,0,,,,,,,,,,,,,302,,38.488815,,,WATER INFRASTRUCTURE: NORTHERN PROVINCES DEVELOPMENT,14010,Water sector policy and administrative management,140,I.4. Water Supply & Sanitation,12000,Recipient Government,,12000,,,,,,"The program will have the following components:(1) Irrigation and drainage systems,(2) Provide water and sanitation for low income populations,(3) Water Regulation Works.",,,,,,,,,,,,,,,,,,,2007-01-31,1,2,1270,,2013-09-29,2032-03-29,,,,,,,,,,CRS 2010 data,64025567232,0,1,0,0,1,1,,513392096,1
CRS,2016000575,,909,Inter-American Development Bank,,1,Ordinary Capital,https://www.iadb.org/en,https://www.iadb.org/en/projects,Water Infrastructure: Northern Provinces Development,"Short: WATER INFRASTRUCTURE: NORTHERN PROVINCES DEVELOPMENT Long: The program will have the following components: (1) Irrigation and drainage systems, (2) Provide water and sanitation for low income populations, (3) Water Regulation Works.",AR-L1015&1843/OC-AR,Argentina,2007,0,"USD, constant 2021",2016,3,425,10006,South America,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,,,12.63158,,,14.414555,,,12.63158,,,14.414555,,,,,,,302,,,,,WATER INFRASTRUCTURE: NORTHERN PROVINCES DEVELOPMENT,14040,River basins development,140,I.4. Water Supply & Sanitation,12000,Recipient Government,,12000,,,,,,"The program will have the following components: (1) Irrigation and drainage systems, (2) Provide water and sanitation for low income populations, (3) Water Regulation Works.",,,,,,,,,,,,,,,,,,,2007-01-31,1,2,3219,,2013-09-29,2032-03-29,,,,,,,,,,CRS 2016 data,64025567232,0,1,0,0,1,1,,513392096,1
CRS,2010000716,,909,Inter-American Development Bank,,1,Ordinary Capital,https://www.iadb.org/en,https://www.iadb.org/en/projects,Provincial Agricultural Services II-PROSAP II,"Short: PROVINCIAL AGRICULTURAL SERVICES II-PROSAP II Long: To provide services, investments and business plans to farmers in the provinces, through the following components: 1. Agricultural Infrastructure and Services. This component will finance investment and services projects to the provinces in basic infrastructure, technological development, agricultural health and quality, commercial development, information technology, institutional strengthening and land titling.2. Irrigation and Drainage Infrastructure. This component will finance irrigation and drainage projects in the provinces in the framework of a policy of sustainable management of water resources.3. Agribusiness Promotion, that will have two subcomponents: Agricultural Clusters development and Investments Promotion in Productive Chains.",AR-L1030 & 1956/OC-AR,Argentina,2008,0,"USD, constant 2021",2010,3,425,10006,South America,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,,57.508423,0,,61.522015,0,,,,,,,,,,,,,302,,57.508423,,,PROVINCIAL AGRICULTURAL SERVICES II-PROSAP II,31191,Agricultural services,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,"To provide services, investments and business plans to farmers in the provinces, through the following components: 1. Agricultural Infrastructure and Services. This component will finance investment and services projects to the provinces in basic infrastructure, technological development, agricultural health and quality, commercial development, information technology, institutional strengthening and land titling.2. Irrigation and Drainage Infrastructure. This component will finance irrigation and drainage projects in the provinces in the framework of a policy of sustainable management of water resources.3. Agribusiness Promotion, that will have two subcomponents: Agricultural Clusters development and Investments Promotion in Productive Chains.",,,,,,,,,,,,,,,,,,,2008-01-16,1,2,1270,,2012-10-17,2033-04-17,,,,,,,,,,CRS 2010 data,64025567232,0,1,0,0,1,1,,513392096,1
CRS,2011000132,,909,Inter-American Development Bank,,1,Ordinary Capital,https://www.iadb.org/en,https://www.iadb.org/en/projects,Provincial Agricultural Services Program - PROSAP III,"Short: PROVINCIAL AGRICULTURAL SERVICES PROGRAM - PROSAP III Long: Second operation of CCLIP (AR-X1006). Comprises the execution of about 15 provincial projects for agricultural and rural development, in the following areas: (i) rural infrastructure (irrigation, drainage, flood control, roads, electrification), (ii) food and agricultural services (technology development and climate change adaptation, agricultural health and food safety, commercial development, information technologies and communications, bioenergy development), and (iii) institutional strengthening related to Program's implementation (MAGyP and Provinces). Additionally, it will finance public-private initiatives for the generation or consolidation of agrifood clusters, and the promotion of private investments in promising agrifood productive chains.",AR-L1120 & 2573/OC-AR,Argentina,2011,231957456,"USD, constant 2021",2011,1,425,10006,South America,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,230,,,231.95746,,,,,,,,,,,,,,,302,230,,,,PROVINCIAL AGRICULTURAL SERVICES PROGRAM - PROSAP III,31120,Agricultural development,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,"Second operation of CCLIP (AR-X1006). Comprises the execution of about 15 provincial projects for agricultural and rural development, in the following areas: (i) rural infrastructure (irrigation, drainage, flood control, roads, electrification), (ii) food and agricultural services (technology development and climate change adaptation, agricultural health and food safety, commercial development, information technologies and communications, bioenergy development), and (iii) institutional strengthening related to Program's implementation (MAGyP and Provinces). Additionally, it will finance public-private initiatives for the generation or consolidation of agrifood clusters, and the promotion of private investments in promising agrifood productive chains.",,,,,,,,,,,,,,,,,,,2011-09-14,1,2,,,2016-06-15,2036-12-15,,,,,,,,,,CRS 2011 data,64025567232,0,1,0,0,1,1,231.95746,513392096,1
CRS,2016001026,,909,Inter-American Development Bank,,1,Ordinary Capital,https://www.iadb.org/en,https://www.iadb.org/en/projects,Provincial Agricultural Services Program - PROSAP III,"Short: PROVINCIAL AGRICULTURAL SERVICES PROGRAM - PROSAP III Long: Second operation of CCLIP (AR-X1006). Comprises the execution of about 15 provincial projects for agricultural and rural development, in the following areas: (i) rural infrastructure (irrigation, drainage, flood control, roads, electrification), (ii) food",AR-L1120&2573/OC-AR,Argentina,2011,0,"USD, constant 2021",2016,3,425,10006,South America,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,,56.305222,10.27118,,64.252823,11.720979,,,10.27118,,,11.720979,,,,,,,302,,56.305222,,,PROVINCIAL AGRICULTURAL SERVICES PROGRAM - PROSAP III,31120,Agricultural development,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,"Second operation of CCLIP (AR-X1006). Comprises the execution of about 15 provincial projects for agricultural and rural development, in the following areas: (i) rural infrastructure (irrigation, drainage, flood control, roads, electrification), (ii) food",,,0,,,,,,,,,,,,,,,,2011-09-14,1,2,3836,,2016-06-15,2036-12-15,,,,,,,,,,CRS 2016 data,64025567232,0,1,0,0,1,1,,513392096,1
CRS,2009000810-912,,909,Inter-American Development Bank,,2,Fund for Special Operations,,,National Irrigation Program with a Watershed Approach,Short: NATIONAL IRRIGATION PROGRAM WITH A WATERSHED APPROACH Long: National Irrigation Program with a Watershed Approach,2057/BL-BO,Bolivia,2008,0,"USD, constant 2021",2009,3,428,10006,South America,10018,LMICs,13,ODA Loans,4,10,421,,0,.51499999,0,0,.55582899,0,,,,,,,,,,,,,302,0,.51499999,,,NATIONAL IRRIGATION PROGRAM WITH A WATERSHED APPROACH,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,National Irrigation Program with a Watershed Approach,,,,,,,,,,,,,,,,,,,2008-11-19,1,2,0250,,2015-09-27,2049-03-27,,,,,,,,,,CRS 2009 data,21974071296,1,1,1,1,1,1,0,655347456,1
CRS,2009003029-912,,909,Inter-American Development Bank,,2,Fund for Special Operations,,,Preparation of the Start-up of PRONAREC,Short: PREPARATION OF THE START-UP OF PRONAREC Long: Preparation of the Start-up of PRONAREC,ATN/SF-11387-BO,Bolivia,,216,"USD, constant 2021",2009,3,428,10006,South America,10018,LMICs,11,ODA Grants,4,10,110,,.00019999999,.127233,0,.000216,.137321,0,,,,,,,,,,,,,302,.00019999999,.127233,,,PREPARATION OF THE START-UP OF PRONAREC,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,Preparation of the Start-up of PRONAREC,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,CRS 2009 data,21974071296,0,0,0,1,0,1,.000216,655347456,0
CRS,2017002039,,909,Inter-American Development Bank,,14,Strategic Climate Fund,,,Multipurpose Program for Potable Water and Irrigation for the municipalities of,"Short: MULTIPURPOSE PROGRAM FOR POTABLE WATER AND IRRIGATION FOR THE MUNICIPALITIES OF Long: Given the high vulnerability of the water and sanitation system in La Paz and El Alto due to population growth (including migration from the country to the city), and the observed and anticipated effects of climate change on water resources, there is an u",BO-G1004&GRT/SX-15362-BO,Bolivia,2015,0,"USD, constant 2021",2017,3,428,10006,South America,10018,LMICs,11,ODA Grants,4,10,110,C01,0,.1,0,0,.112026,0,,,0,0,0,0,0,0,,,,,302,0,.1,,,MULTIPURPOSE PROGRAM FOR POTABLE WATER AND IRRIGATION FOR THE MUNICIPALITIES OF,41010,Environmental policy and administrative management,410,IV.1. General Environment Protection,12000,Recipient Government,,12000,,,,,,"Given the high vulnerability of the water and sanitation system in La Paz and El Alto due to population growth (including migration from the country to the city), and the observed and anticipated effects of climate change on water resources, there is an u",,,,,,,,,,,1,,,,,,,,2015-12-02,5,0,,,,,,,,,,,,,,CRS 2017 data,21974071296,1,0,1,0,1,1,0,655347456,0
