dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2013000630,,932,Food and Agriculture Organisation,,1,Core resources - developmental,https://www.fao.org/home/en/,https://www.fao.org/in-action/fao-projects/en/,,Short:  Long: ,FAO20130630,Afghanistan,2013,0,"USD, constant 2021",2013,1,625,10009,South & Central Asia,10016,LDCs,11,ODA Grants,4,10,110,C01,,.18826801,,,.19267499,,,,,,,,,,,,,,302,,.18826801,,,,31140,Agricultural water resources,311,III.1.a. Agriculture,90000,Other,Other,90000,,,,2012-01-01,2013-12-31,,,,,,,,,,,,,,,,,,,,2013-01-01,,,,,,,,,,,,,,,,CRS 2013 data,101472763904,0,0,0,1,0,1,,672270080,0
CRS,2018000438,,932,Food and Agriculture Organisation,,1,Core resources - developmental,https://www.fao.org/home/en/,https://www.fao.org/in-action/fao-projects/en/,TCPF: Technical Assistance to small scale farmers for improving livelihoods in Antigua and Barbuda,"Short: TCPF: TECHNICAL ASSISTANCE TO SMALL SCALE FARMERS FOR IMPROVING LIVELIHOODS IN ANTIGUA AND BARBUDA Long: To pilot appropriate technologies to small farmers with particular focus on small affordable irrigation systems inputs, training and local purchasing. Emphasis will be placed on young and women producers of vegetables and ginger",TCP_642431,Antigua and Barbuda,2018,0,"USD, constant 2021",2018,3,377,10005,Caribbean & Central America,10025,MADCTs,11,ODA Grants,4,10,110,D02,,.0083999997,,,.0090269996,,,,,,,,,,,,,,302,,.0083999997,,,TCPF: TECHNICAL ASSISTANCE TO SMALL SCALE FARMERS FOR IMPROVING LIVELIHOODS IN ANTIGUA AND BARBUDA,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,2018-01-01,2018-12-31,"To pilot appropriate technologies to small farmers with particular focus on small affordable irrigation systems inputs, training and local purchasing. Emphasis will be placed on young and women producers of vegetables and ginger",,,1,,,,,0,1,,1,,,,,0,0,,2018-12-31,,,,,,,,,,,,,,,,CRS 2018 data,193991664,0,1,0,1,1,1,,7759,0
CRS,2013000632,,932,Food and Agriculture Organisation,,1,Core resources - developmental,https://www.fao.org/home/en/,https://www.fao.org/in-action/fao-projects/en/,Countries address water scarcity in agriculture and strengthen their capacities to improve water productivity of agricultural systems at national and river-basin levels including transboundary water systems,Short: COUNTRIES ADDRESS WATER SCARCITY IN AGRICULTURE AND STRENGTHEN THEIR CAPACITIES TO IMPROVE WATER PRODUCTIVITY Long: Countries address water scarcity in agriculture and strengthen their capacities to improve water productivity of agricultural systems at national and river-basin levels including transboundary water systems,FAO20130632,Bangladesh,2013,0,"USD, constant 2021",2013,1,666,10009,South & Central Asia,10016,LDCs,11,ODA Grants,4,10,110,C01,,.493705,,,.50525999,,,,,,,,,,,,,,302,,.493705,,,COUNTRIES ADDRESS WATER SCARCITY IN AGRICULTURE AND STRENGTHEN THEIR CAPACITIES TO IMPROVE WATER PRODUCTIVITY,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,Recipient Government,12000,,,,2012-01-01,2013-12-31,Countries address water scarcity in agriculture and strengthen their capacities to improve water productivity of agricultural systems at national and river-basin levels including transboundary water systems,,,,,,,,,,,,,,,,,,,2013-01-01,,,,,,,,,,,,,,,,CRS 2013 data,118779535360,0,0,0,1,0,1,,973094272,0
CRS,2019000845,,932,Food and Agriculture Organisation,,1,Core resources - developmental,https://www.fao.org/home/en/,https://www.fao.org/in-action/fao-projects/en/,Sustainable agriculture development resilient to climate change through irrigation and drainage planning,"Short: SUSTAINABLE AGRICULTURE DEVELOPMENT RESILIENT TO CLIMATE CHANGE THROUGH IRRIGATION AND DRAINAGE PLANNING Long: To gather, evaluate and systematize technical, environmental and logistic information with a view to making informed decisions on activities that should inform the design and implementation of a national irrigation and drainage master plan.To develop a digital platform to support the identification/selection of priority areas to promote the expansion of Belize?s national irrigation and drainage systems, andTo conduct preliminary identification studies for improving irrigation and drainage systems on priority/pre-selected areas.",TCP_654966,Belize,2019,94969.992,"USD, constant 2021",2019,8,352,10005,Caribbean & Central America,10018,LMICs,11,ODA Grants,4,10,110,D02,.058175001,.058175001,,.063690998,.063690998,,,,,,,,,,,,,,302,.058175001,.058175001,,,SUSTAINABLE AGRICULTURE DEVELOPMENT RESILIENT TO CLIMATE CHANGE THROUGH IRRIGATION AND DRAINAGE PLANNING,31130,Agricultural land resources,311,III.1.a. Agriculture,12000,Recipient Government,Recipient Government,12000,,,,,,"To gather, evaluate and systematize technical, environmental and logistic information with a view to making informed decisions on activities that should inform the design and implementation of a national irrigation and drainage master plan.To develop a digital platform to support the identification/selection of priority areas to promote the expansion of Belize?s national irrigation and drainage systems, andTo conduct preliminary identification studies for improving irrigation and drainage systems on priority/pre-selected areas.",,,,,,,,,,,,,,,,1,1,,2019-12-31,,,,,,,,,,,,,,,,CRS 2019 data,1180678016,1,1,1,0,1,1,.063690998,122127,1
CRS,2020001570,,932,Food and Agriculture Organisation,,1,Core resources - developmental,https://www.fao.org/home/en/,https://www.fao.org/in-action/fao-projects/en/,TCPF: Asistencia Técnica al MMAyA para realizar el proceso de construcción participativa y diseño final del Proyecto PACHA,Short: AGRICULTURAL WATER RESOURCES Long: ,TCP_649484,Bolivia,2020,42065,"USD, constant 2021",2020,8,428,10006,South America,10018,LMICs,11,ODA Grants,4,10,110,D02,.0045369999,.0045369999,,.0048250002,.0048250002,,,,,,,,,,,,,,302,.0045369999,.0045369999,,,AGRICULTURAL WATER RESOURCES,31140,Agricultural water resources,311,III.1.a. Agriculture,41301,Food and Agricultural Organisation,Food and Agricultural Organisation,41300,,,,,,,,,1,,,,,,,,,,,,1,2,2,1,2020-12-31,,,,,,,,,,,,,,,,CRS 2020 data,21974071296,0,0,0,1,0,1,.0048250002,655347456,1
CRS,2013000613,,932,Food and Agriculture Organisation,,1,Core resources - developmental,https://www.fao.org/home/en/,https://www.fao.org/in-action/fao-projects/en/,Countries address water scarcity in agriculture and strengthen their capacities to improve water productivity of agricultural systems at national and river-basin levels including transboundary water systems,Short: COUNTRIES ADDRESS WATER SCARCITY IN AGRICULTURE AND STRENGTHEN THEIR CAPACITIES TO IMPROVE WATER PRODUCTIVITY Long: Countries address water scarcity in agriculture and strengthen their capacities to improve water productivity of agricultural systems at national and river-basin levels including transboundary water systems,FAO20130613,Burkina Faso,2013,0,"USD, constant 2021",2013,1,287,10003,South of Sahara,10016,LDCs,11,ODA Grants,4,10,110,C01,,.002055,,,.0021029999,,,,,,,,,,,,,,302,,.002055,,,COUNTRIES ADDRESS WATER SCARCITY IN AGRICULTURE AND STRENGTHEN THEIR CAPACITIES TO IMPROVE WATER PRODUCTIVITY,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,Recipient Government,12000,,,,2012-01-01,2013-12-31,Countries address water scarcity in agriculture and strengthen their capacities to improve water productivity of agricultural systems at national and river-basin levels including transboundary water systems,,,,,,,,,,,,,,,,,,,2013-01-01,,,,,,,,,,,,,,,,CRS 2013 data,29398272000,0,0,0,1,0,1,,625761920,0
CRS,2021002967,,932,Food and Agriculture Organisation,,1,Core resources - developmental,https://www.fao.org/home/en/,https://www.fao.org/in-action/fao-projects/en/,Appui à l'amélioration des moyens d'existence et la résilience climatique par l'irrigation collinaire en province Kirundo,Short: APPUI À L'AMÉLIORATION DES MOYENS D'EXISTENCE ET LA RÉSILIENCE CLIMATIQUE PAR L'IRRIGATION COLLINAIRE EN PROVINCE KIRUNDO Long: Appui à l'amélioration des moyens d'existence et la résilience climatique par l'irrigation collinaire en province Kirundo,TCP_666704,Burundi,2021,27760,"USD, constant 2021",2021,8,228,10003,South of Sahara,10016,LDCs,11,ODA Grants,4,10,110,D02,.027760001,.027760001,,.027760001,.027760001,,,,,,,,,,,,,,302,.027760001,.027760001,,,APPUI À L'AMÉLIORATION DES MOYENS D'EXISTENCE ET LA RÉSILIENCE CLIMATIQUE PAR L'IRRIGATION COLLINAIRE EN PROVINCE KIRUNDO,14015,Water resources conservation (including data collection),140,I.4. Water Supply & Sanitation,41301,Food and Agricultural Organisation,Food and Agricultural Organisation,41300,,,,,,Appui à l'amélioration des moyens d'existence et la résilience climatique par l'irrigation collinaire en province Kirundo,,,1,,,,,,,,,,,,2,2,2,1,2021-12-31,,,,,,,,,,,,,,,,CRS 2021 data,11549546496,1,1,1,0,1,1,.027760001,94434984,0
CRS,2013000612,,932,Food and Agriculture Organisation,,1,Core resources - developmental,https://www.fao.org/home/en/,https://www.fao.org/in-action/fao-projects/en/,Countries address water scarcity in agriculture and strengthen their capacities to improve water productivity of agricultural systems at national and river-basin levels including transboundary water systems,Short: COUNTRIES ADDRESS WATER SCARCITY IN AGRICULTURE AND STRENGTHEN THEIR CAPACITIES TO IMPROVE WATER PRODUCTIVITY Long: Countries address water scarcity in agriculture and strengthen their capacities to improve water productivity of agricultural systems at national and river-basin levels including transboundary water systems,FAO20130612,Cabo Verde,2013,0,"USD, constant 2021",2013,1,230,10003,South of Sahara,10018,LMICs,11,ODA Grants,4,10,110,C01,,.034194998,,,.034995001,,,,,,,,,,,,,,302,,.034194998,,,COUNTRIES ADDRESS WATER SCARCITY IN AGRICULTURE AND STRENGTHEN THEIR CAPACITIES TO IMPROVE WATER PRODUCTIVITY,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,Recipient Government,12000,,,,2012-01-01,2013-12-31,Countries address water scarcity in agriculture and strengthen their capacities to improve water productivity of agricultural systems at national and river-basin levels including transboundary water systems,,,,,,,,,,,,,,,,,,,2013-01-01,,,,,,,,,,,,,,,,CRS 2013 data,4820976640,0,0,0,1,0,1,,43157284,0
CRS,2018001056,,932,Food and Agriculture Organisation,,1,Core resources - developmental,https://www.fao.org/home/en/,https://www.fao.org/in-action/fao-projects/en/,"Développement de l`utilisation sans risque des eaux usées dans les secteurs de l?agriculture et des forêts, au moyen de méthodes novatrices adaptées aux besoins","Short: DÉVELOPPEMENT DE L`UTILISATION SANS RISQUE DES EAUX USÉES DANS LES SECTEURS DE L?AGRICULTURE ET DES FORÊTS, AU MOYEN DE MÉTHODES NOVATRICES ADAPTÉES Long: Améliorer les moyens d?existence de la population rurale en accroissant la disponibilité et la qualité des ressources hydriques destinées à l'agriculture et à l'agroforesterie. Le projet comporte un important volet relatif au renforcement des capacités nationales dans le domaine de l'utilisation sans risque des eaux usées traitées, au service d'une production agricole et de pratiques d'agroforesterie durables.",TCP_642921,Cabo Verde,2018,369369,"USD, constant 2021",2018,3,230,10003,South of Sahara,10018,LMICs,11,ODA Grants,4,10,110,D02,,.10059,,,.108102,,,,,,,,,,,,,,302,,.10059,,,"DÉVELOPPEMENT DE L`UTILISATION SANS RISQUE DES EAUX USÉES DANS LES SECTEURS DE L?AGRICULTURE ET DES FORÊTS, AU MOYEN DE MÉTHODES NOVATRICES ADAPTÉES",31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,2018-01-01,2018-12-31,"Améliorer les moyens d?existence de la population rurale en accroissant la disponibilité et la qualité des ressources hydriques destinées à l'agriculture et à l'agroforesterie. Le projet comporte un important volet relatif au renforcement des capacités nationales dans le domaine de l'utilisation sans risque des eaux usées traitées, au service d'une production agricole et de pratiques d'agroforesterie durables.",,,0,,,,,1,0,,1,,,,,0,0,,2018-12-31,,,,,,,,,,,,,,,,CRS 2018 data,4820976640,0,0,0,1,0,1,,43157284,1
CRS,2021003342,,932,Food and Agriculture Organisation,,1,Core resources - developmental,https://www.fao.org/home/en/,https://www.fao.org/in-action/fao-projects/en/,Gestion de l?eau pour une agriculture résiliente et durable et en réponse au COVID-19 au Cabo Verde,Short: GESTION DE L?EAU POUR UNE AGRICULTURE RÉSILIENTE ET DURABLE ET EN RÉPONSE AU COVID-19 AU CABO VERDE Long: Gestion de l?eau pour une agriculture résiliente et durable et en réponse au COVID-19 au Cabo Verde,TCP_692382,Cabo Verde,2021,13950,"USD, constant 2021",2021,8,230,10003,South of Sahara,10018,LMICs,11,ODA Grants,4,10,110,D02,.01395,.01395,,.01395,.01395,,,,,,,,,,,,,,302,.01395,.01395,,,GESTION DE L?EAU POUR UNE AGRICULTURE RÉSILIENTE ET DURABLE ET EN RÉPONSE AU COVID-19 AU CABO VERDE,31140,Agricultural water resources,311,III.1.a. Agriculture,41301,Food and Agricultural Organisation,Food and Agricultural Organisation,41300,,,,,,Gestion de l?eau pour une agriculture résiliente et durable et en réponse au COVID-19 au Cabo Verde,,,1,,,,,,,,,,,,0,1,1,0,2021-12-31,,,,,,,,,,,,,,,,CRS 2021 data,4820976640,0,0,0,1,0,1,.01395,43157284,0
