dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2009000136,,951,OPEC Fund for International Development,,1,OPEC Fund,https://opecfund.org/,https://opecfund.org/operations/search-operations,Water Resources Management Project,Short: WATER RESOURCES MANAGEMENT PROJECT Long: ,990P,Albania,,0,"USD, constant 2021",2009,3,71,10010,Europe,10019,UMICs,13,ODA Loans,4,10,421,,,1.983521,,,2.1407759,,,,,,,,,,,,,,302,,1.983521,,,WATER RESOURCES MANAGEMENT PROJECT,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS 2009 data,13784530944,0,0,0,1,0,1,,96083984,1
CRS,2009000265,,951,OPEC Fund for International Development,,1,OPEC Fund,https://opecfund.org/,https://opecfund.org/operations/search-operations,Samur-Absheron Irrigation System Project,Short: SAMUR-ABSHERON IRRIGATION SYSTEM PROJECT Long: ,1073P,Azerbaijan,,0,"USD, constant 2021",2009,3,611,10009,South & Central Asia,10019,UMICs,13,ODA Loans,4,10,421,,,1.521462,,,1.642084,,,,,,,,,,,,,,302,,1.521462,,,SAMUR-ABSHERON IRRIGATION SYSTEM PROJECT,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS 2009 data,17653317632,1,0,1,1,1,1,,299037568,1
CRS,2020000691,,951,OPEC Fund for International Development,,1,OPEC Fund,https://opecfund.org/,https://opecfund.org/operations/search-operations,Samur-Absheron Irrigation System Project,Short: SAMUR-ABSHERON IRRIGATION SYSTEM PROJECT Long: Samur-Absheron Irrigation System Project,1073PUBPrLoa,Azerbaijan,2020,0,"USD, constant 2021",2020,8,611,10009,South & Central Asia,10019,UMICs,13,ODA Loans,4,10,421,C01,,,.53332001,,,.56707799,,,,,,,,,,,,,302,,,,,SAMUR-ABSHERON IRRIGATION SYSTEM PROJECT,31130,Agricultural land resources,311,III.1.a. Agriculture,12000,Recipient Government,Republic of Azerbaijan,12000,,,,,,Samur-Absheron Irrigation System Project,,,,,,,,,,,,,,,,,,,2020-12-31,,,,,,,,,,,,,,,,CRS 2020 data,17653317632,1,1,1,0,1,1,,299037568,1
CRS,2010000666,,951,OPEC Fund for International Development,,1,OPEC Fund,https://opecfund.org/,https://opecfund.org/operations/search-operations,Emergency Disaster Damage Rehabilitation Project,"Short: EMERGENCY DISASTER DAMAGE REHABILITATION PROJECT Long: Rural Infrastructure Works: This components provides for the rehabilitation and restoration of rural infrastructure in 23 districts, including ,a) 3,000 km of rural roads, and, b)9 km of bridges and culverts. Improved slope protection works at vulnerable points and provision of additional drainage facilities will provide preventive measures for future flood damage. In addition the component will also cover the construction  and/or repair of flood and cyclone shelters (including livestock shelters) with sanitary facilities to protect poor communities during future floods and cyclones. Municipal Infrastructure Works: This components will rehabilitate urban infrastructure in 30 municipalities, this includes, a) 700 km of roads , b) 65 km of drains, and, c) 850 meters of bridges, culverts, and footpaths.Road Works: This includes the rehabilitation of 800 km of damaged national, regional, and district roads as well as 64 bridges and culverts within the country's seven road zones. Water Resources Component: This component will finance the following works in 47 districts, a) rehabilitation of flood control, drainage, and irrigation facilities, b) repair of  embankment breaches, and, c) repair or replacement of water control structures and canals.",1209P,Bangladesh,2008,0,"USD, constant 2021",2011,3,666,10009,South & Central Asia,10016,LDCs,13,ODA Loans,4,10,421,C01,,9.2783346,,,9.3572998,,,,,,,,,,,,,,302,,9.2783346,,,EMERGENCY DISASTER DAMAGE REHABILITATION PROJECT,43010,Multisector aid,430,IV.2. Other Multisector,,,,,,,,,,"Rural Infrastructure Works: This components provides for the rehabilitation and restoration of rural infrastructure in 23 districts, including ,a) 3,000 km of rural roads, and, b)9 km of bridges and culverts. Improved slope protection works at vulnerable points and provision of additional drainage facilities will provide preventive measures for future flood damage. In addition the component will also cover the construction  and/or repair of flood and cyclone shelters (including livestock shelters) with sanitary facilities to protect poor communities during future floods and cyclones. Municipal Infrastructure Works: This components will rehabilitate urban infrastructure in 30 municipalities, this includes, a) 700 km of roads , b) 65 km of drains, and, c) 850 meters of bridges, culverts, and footpaths.Road Works: This includes the rehabilitation of 800 km of damaged national, regional, and district roads as well as 64 bridges and culverts within the country's seven road zones. Water Resources Component: This component will finance the following works in 47 districts, a) rehabilitation of flood control, drainage, and irrigation facilities, b) repair of  embankment breaches, and, c) repair or replacement of water control structures and canals.",,,,,,,,,,,,,,,,,,,2008-03-11,1,2,1250,,2013-11-15,2028-05-15,,,,,,,,,,CRS 2011 data,118779535360,0,1,0,0,1,1,,973094272,0
CRS,2016000142,,951,OPEC Fund for International Development,,1,OPEC Fund,https://opecfund.org/,https://opecfund.org/operations/search-operations,Horticulture Development Support Project (PADMAR),"Short: HORTICULTURE DEVELOPMENT SUPPORT PROJECT (PADMAR) Long: The project will increase food security by helping small scale vegetable farmers adopt more efficient technologies and increase their sales. The additional construction and rehabilitation of infrastructure will include 120 km of access roads and 2,100 ha of irrigated perimeters.",2449P,Benin,2016,13693826,"USD, constant 2021",2016,1,236,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,12,,,13.693826,,,,,,,,,,,,,,,302,12,,,,HORTICULTURE DEVELOPMENT SUPPORT PROJECT (PADMAR),31110,Agricultural policy and administrative management,311,III.1.a. Agriculture,,,,,,,,,,"The project will increase food security by helping small scale vegetable farmers adopt more efficient technologies and increase their sales. The additional construction and rehabilitation of infrastructure will include 120 km of access roads and 2,100 ha of irrigated perimeters.",,,,,,,,,,,,,,,,,,,2016-03-17,,,,,,,,,,,,,,,,CRS 2016 data,16607285248,0,1,0,0,1,1,13.693826,93605496,0
CRS,2009000215,,951,OPEC Fund for International Development,,1,OPEC Fund,https://opecfund.org/,https://opecfund.org/operations/search-operations,Niger River Valley Irrigation Project,Short: NIGER RIVER VALLEY IRRIGATION PROJECT Long: ,664P,Benin,,0,"USD, constant 2021",2009,3,236,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,,,.54569697,,,.58895999,,,,,,,,,,,,,,302,,.54569697,,,NIGER RIVER VALLEY IRRIGATION PROJECT,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS 2009 data,16607285248,1,0,1,1,1,1,,93605496,0
CRS,2017000798,,951,OPEC Fund for International Development,,1,OPEC Fund,https://opecfund.org/,https://opecfund.org/operations/search-operations,Dams Program: More Investments for Irrigation,Short: DAMS PROGRAM: MORE INVESTMENTS FOR IRRIGATION Long: ,12601P,Bolivia,2017,68336032,"USD, constant 2021",2017,1,428,10006,South America,10018,LMICs,13,ODA Loans,4,10,421,C01,61,,,68.336029,,,,,,,,,,,,,,,302,61,,,,DAMS PROGRAM: MORE INVESTMENTS FOR IRRIGATION,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-14,1,2,2250,,,,,,,,,,,,,CRS 2017 data,21974071296,1,0,1,1,1,1,68.336029,655347456,0
CRS,2020000196,,951,OPEC Fund for International Development,,1,OPEC Fund,https://opecfund.org/,https://opecfund.org/operations/search-operations,Dams Program: More Investments for Irrigation,Short: DAMS PROGRAM: MORE INVESTMENTS FOR IRRIGATION Long: Dams Program: More Investments for Irrigation,12601PUBPrLoa,Bolivia,2020,0,"USD, constant 2021",2020,3,428,10006,South America,10018,LMICs,13,ODA Loans,4,10,421,C01,,6.0999999,,,6.486114,,,,,,,,,,,,,,302,,6.0999999,,,DAMS PROGRAM: MORE INVESTMENTS FOR IRRIGATION,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,Plurinational State of Bolivia,12000,,,,,,Dams Program: More Investments for Irrigation,,,,,,,,,,,,,,,,,,,2020-12-31,,,,,,,,,,,,,,,,CRS 2020 data,21974071296,1,1,1,1,1,1,,655347456,0
CRS,2010000347,,951,OPEC Fund for International Development,,1,OPEC Fund,https://opecfund.org/,https://opecfund.org/operations/search-operations,Sustainable Rural Development Project,"Short: SUSTAINABLE RURAL DEVELOPMENT PROJECT Long: Project is to reduce rural poverty by: 1) developing capacity within village groups to become involved in decision making process including a Community Investment Fund, 2) land tenure enhancement, 3) developing watersheds and irrigation schemes to reverse degradation of cultivated and non cultivated land, 4) increasing revenues of rural poor by raising agricultural yields and value of agricultural products as well as job generation, 5) raising population's standard of living through access to social services and markets, and 6) project management.",1047P,Burkina Faso,2005,0,"USD, constant 2021",2010,3,287,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,,.50936198,.057799999,,.54491103,.061834,,,,,,,,,,,,,302,,.50936198,,,SUSTAINABLE RURAL DEVELOPMENT PROJECT,43040,Rural development,430,IV.2. Other Multisector,,,,,,,,,,"Project is to reduce rural poverty by: 1) developing capacity within village groups to become involved in decision making process including a Community Investment Fund, 2) land tenure enhancement, 3) developing watersheds and irrigation schemes to reverse degradation of cultivated and non cultivated land, 4) increasing revenues of rural poor by raising agricultural yields and value of agricultural products as well as job generation, 5) raising population's standard of living through access to social services and markets, and 6) project management.",,,,,,,,,,,,,,,,,,,2005-09-20,,,1000,,2010-12-15,2035-06-15,,,,,,,,,,CRS 2010 data,29398272000,0,1,0,0,1,1,,625761920,1
CRS,2011000112,,951,OPEC Fund for International Development,,1,OPEC Fund,https://opecfund.org/,https://opecfund.org/operations/search-operations,Samendeni Valley Integrated Development Project,"Short: SAMENDENI VALLEY INTEGRATED DEVELOPMENT PROJECT Long: The main objective of the project is to improve agricultural production in the Samendeni valley through the construction of a dam to store irrigation water and to reform 1,500 ha over a period of 20 years. It will also provide the city of Bobo-Dioulasso with potable drinking water.",1126P,Burkina Faso,2007,0,"USD, constant 2021",2011,3,287,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,,.77406597,,,.78065401,,,,,,,,,,,,,,302,,.77406597,,,SAMENDENI VALLEY INTEGRATED DEVELOPMENT PROJECT,14030,Basic drinking water supply and basic sanitation,140,I.4. Water Supply & Sanitation,,,,,,,,,,"The main objective of the project is to improve agricultural production in the Samendeni valley through the construction of a dam to store irrigation water and to reform 1,500 ha over a period of 20 years. It will also provide the city of Bobo-Dioulasso with potable drinking water.",,,,,,,,,,,,,,,,,,,2007-03-13,1,2,1000,,2012-09-15,2037-03-15,,,,,,,,,,CRS 2011 data,29398272000,0,1,0,0,1,1,,625761920,1
